x,y
1713,482
1713,482
1713,482
1712,482
1712,483
1712,483
1711,483
1710,483
1710,483
1710,483
1710,484
1710,484
1709,484
1709,484
1708,483
1708,484
1708,484
1707,484
1707,484
1706,484
1706,484
1706,484
1706,484
1705,485
1705,484
1705,484
1705,484
1705,484
1705,485
1705,485
1705,485
1704,485
1704,485
1704,485
1704,485
1704,485
1704,485
1704,485
1704,485
1704,485
1703,485
1703,486
1703,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1702,486
1701,487
1701,487
1701,487
1701,486
1701,486
1700,486
1700,485
1699,485
1699,485
1698,485
1698,485
1698,485
1698,485
