x,y
1693,475
1693,475
1693,475
1692,475
1692,475
1691,474
1691,475
1691,475
1690,476
1690,475
1676,471
1509,414
1393,372
1106,266
994,224
869,178
844,170
830,164
817,159
814,158
812,158
802,153
767,126
749,110
734,98
717,84
714,81
711,79
709,78
707,76
707,75
707,74
707,73
706,72
706,71
706,70
706,70
706,70
706,70
706,71
706,70
707,70
707,70
709,70
716,69
742,64
759,62
775,60
801,58
820,56
828,55
834,55
844,54
847,54
850,54
854,54
856,54
859,53
860,53
861,52
861,52
862,52
869,52
884,51
908,51
961,47
982,45
1011,42
1021,42
1036,41
1041,41
1045,40
1050,39
1051,39
1054,38
1055,37
1056,37
1056,37
1057,37
1057,36
1057,36
1057,35
1057,34
1057,34
1064,34
1073,33
1100,29
1111,28
1121,27
1135,26
1140,26
1144,26
1150,26
1152,27
1154,27
1156,27
1151,30
1136,38
1108,54
1011,107
964,132
928,151
882,175
868,182
851,192
845,195
839,200
836,201
835,203
833,205
832,207
828,219
824,231
819,250
817,258
815,264
812,271
810,274
809,278
809,279
809,280
809,282
809,282
808,283
808,283
808,283
808,283
808,283
808,283
808,284
808,284
808,284
809,284
809,284
810,283
810,283
810,284
826,284
848,282
879,278
939,272
961,269
979,267
1005,265
1013,264
1021,264
1032,264
1035,264
1039,263
1042,264
1043,264
1046,266
1048,267
1048,267
1048,268
1049,267
1049,267
1049,267
1049,267
1049,268
1049,268
1049,270
1050,270
1050,271
1049,271
1049,271
1049,271
1049,271
1049,271
1049,271
1049,271
1050,272
1050,272
1050,272
1050,272
1050,273
1050,273
1050,273
1050,273
1050,274
1050,274
1051,273
1057,271
1061,271
1067,270
1070,269
1073,269
1077,267
1079,266
1080,266
1083,265
1085,265
1085,264
1087,264
1088,264
1089,264
1089,264
1090,265
1090,265
1090,266
1091,267
1091,268
1091,268
1090,271
1081,295
1071,323
1057,365
1022,475
1005,527
991,567
972,614
967,627
962,641
960,646
958,648
958,648
957,649
956,650
956,650
955,652
955,653
956,653
955,653
954,653
954,654
954,655
954,656
952,656
950,654
945,650
943,648
941,647
940,645
939,644
938,643
937,643
936,643
935,642
934,641
934,641
934,641
934,641
933,640
933,640
933,640
933,640
937,639
952,637
1038,619
1166,593
1311,564
1514,524
1572,512
1629,500
1644,497
1654,496
1661,494
1663,491
1667,489
1669,489
1670,489
1672,486
1672,485
1672,483
1672,482
1673,482
1673,481
1674,481
1674,481
1674,481
1673,482
1673,482
1673,481
1673,481
1673,481
1673,480
1676,477
1677,475
1679,471
1680,469
1682,467
1682,466
1682,466
1683,465
1684,465
1684,464
1686,464
1686,464
1687,463
1688,463
1688,462
1689,461
1689,461
1689,461
1689,461
1689,460
1691,460
1693,459
1697,458
1698,458
1701,457
1702,457
1703,457
1704,457
1705,457
1705,457
1706,456
1707,455
1707,455
1708,455
1708,454
1709,454
1710,454
1711,454
1711,454
1712,454
1712,454
1713,453
1713,453
1712,453
1712,452
1712,453
1712,454
1712,454
