x,y
893,772
893,772
893,772
893,772
893,772
893,772
893,772
893,772
893,772
893,772
1121,1110
957,474
956,473
954,471
944,462
935,453
931,449
928,446
925,444
921,439
918,436
917,434
916,433
915,432
914,430
913,429
912,428
911,428
911,427
911,427
904,414
894,395
878,364
842,300
829,278
811,250
806,241
802,234
795,226
793,225
789,215
785,205
779,191
774,135
774,117
764,94
756,87
751,83
739,72
739,72
737,70
735,70
735,69
734,68
734,68
733,68
733,67
733,67
732,67
732,67
732,67
732,67
733,69
732,69
731,68
731,68
731,68
731,68
731,68
730,68
730,68
730,67
730,67
729,67
729,66
729,66
729,66
734,66
742,66
767,66
780,67
792,68
812,68
820,68
831,70
835,70
839,71
846,72
848,72
853,72
861,71
872,70
897,69
908,69
925,69
931,68
936,69
942,70
946,69
947,69
949,70
950,70
952,70
955,69
965,69
984,69
1004,69
1042,68
1056,68
1075,68
1082,68
1093,67
1096,67
1099,67
1103,67
1104,67
1106,66
1107,66
1110,64
1111,64
1111,65
1112,66
1112,66
1115,67
1122,68
1131,68
1148,68
1155,68
1167,67
1171,67
1175,67
1181,67
1183,67
1185,68
1187,68
1188,68
1174,71
1155,74
1082,84
1039,91
1000,96
943,104
924,107
898,111
890,113
883,115
874,117
871,117
866,117
865,118
864,118
861,118
860,119
859,119
859,119
859,119
857,119
857,119
867,119
876,119
886,118
909,116
920,115
942,114
951,114
959,113
973,113
978,113
985,112
988,113
990,113
995,113
996,113
999,114
1000,114
1001,114
1002,114
1002,114
1002,114
1002,114
1002,114
1003,114
1003,115
1003,116
1003,116
1001,118
967,136
933,155
860,201
833,221
794,248
781,256
764,268
759,272
752,276
750,278
749,278
748,279
747,280
747,281
743,282
737,284
730,287
719,292
715,295
708,297
706,297
704,299
703,299
701,300
701,300
700,301
698,301
698,301
698,301
697,301
697,301
698,300
704,300
724,300
736,301
748,301
770,302
779,303
794,305
800,305
806,305
814,304
817,304
821,304
823,304
824,304
826,304
827,304
828,304
829,304
829,305
830,305
830,305
830,305
831,305
831,304
831,304
831,304
832,303
834,303
838,303
845,303
849,303
855,302
857,302
859,301
862,301
865,301
878,299
888,298
907,295
913,294
918,293
925,291
929,290
932,290
940,289
943,289
947,290
949,290
950,291
951,291
952,291
954,291
954,292
955,292
955,291
956,291
961,291
971,291
1000,291
1014,292
1034,293
1042,293
1049,293
1058,294
1062,294
1063,294
1063,294
1076,292
1076,292
1077,293
1077,293
1078,293
1086,293
1090,294
1094,295
1100,296
1103,297
1107,298
1108,298
1109,298
1112,299
1113,299
1114,299
1114,298
1114,298
1115,298
1115,298
1116,297
1116,297
1116,297
1116,297
1116,298
1112,304
1103,315
1088,334
1047,408
1026,457
988,551
976,586
961,626
957,639
955,647
955,658
955,661
953,664
952,665
950,666
948,668
947,669
946,670
946,669
946,669
946,670
946,671
944,672
944,672
944,672
945,672
945,673
944,673
944,673
944,673
945,674
945,674
944,674
944,675
944,675
944,673
944,673
944,671
943,670
943,669
943,669
943,669
944,668
944,668
944,668
943,668
944,667
944,667
944,667
944,667
943,667
943,666
943,666
943,666
943,666
942,666
943,666
953,663
956,663
959,662
962,661
965,661
969,659
971,658
974,657
975,656
977,656
979,655
980,655
981,654
981,653
981,653
982,652
982,653
982,653
982,653
982,653
989,651
1009,648
1117,625
1214,603
1311,581
1534,521
1635,497
1660,491
1676,488
1685,487
1695,485
1698,484
1698,484
1699,483
1700,482
1699,482
1699,482
1698,484
1697,484
1697,486
1698,486
1698,486
1697,486
1698,486
1698,485
1697,485
1697,486
1698,487
1698,488
1698,488
1698,488
1698,488
1698,488
1697,488
1697,487
1697,487
1697,487
1696,487
1696,487
1696,487
1695,487
1695,487
1694,488
1694,488
1694,488
1694,488
1693,488
1693,489
1693,489
1693,489
1693,489
1693,489
1693,489
1692,489
1692,489
1692,489
1692,489
1692,489
1692,490
1693,489
1693,489
1692,489
1692,489
1691,489
1691,489
1691,489
1691,489
1692,489
1692,489
1692,488
1692,489
1692,489
1692,489
1692,489
1691,489
1691,489
1690,488
