x,y
101,80
100,80
100,82
100,82
100,83
100,84
99,84
99,85
99,85
99,86
101,87
101,87
102,86
101,87
100,88
100,88
99,87
99,88
99,89
99,89
100,88
98,88
98,89
98,89
98,89
98,87
98,87
98,86
98,86
98,87
99,87
99,87
100,88
100,89
99,90
99,94
100,95
100,95
100,97
100,97
101,97
100,99
100,99
99,100
99,101
99,100
100,100
100,101
100,100
100,99
100,98
101,98
101,99
102,99
102,99
101,98
101,98
100,98
100,98
100,98
99,98
99,98
99,98
97,98
97,98
96,99
96,100
96,100
96,100
96,99
95,99
95,99
94,98
91,97
91,96
90,95
92,96
92,97
92,97
92,97
93,96
93,98
93,99
93,99
93,98
93,98
92,99
91,100
92,100
92,99
92,99
93,101
92,101
92,101
92,102
92,102
92,102
91,102
91,101
92,101
92,101
92,102
92,103
93,105
93,104
94,105
94,105
95,105
95,106
95,108
95,109
93,112
92,113
93,111
93,109
93,109
92,109
92,109
92,108
92,108
92,108
92,106
91,106
90,107
89,108
90,108
90,107
91,107
90,107
89,106
89,106
88,107
87,106
89,106
89,106
90,106
91,106
92,106
93,106
92,106
92,106
91,107
90,107
90,105
91,104
91,104
90,104
91,104
89,105
89,105
68,1025
68,1024
68,1023
68,1023
68,1022
67,1021
67,1021
67,1021
67,1021
67,1020
68,1019
70,1017
70,1017
69,1017
70,1016
72,1016
73,1017
73,1018
74,1020
75,1022
75,1023
74,1023
73,1023
73,1022
72,1019
73,1018
72,1017
71,1013
71,1012
70,1013
69,1012
70,1012
71,1012
71,1010
72,1009
72,1008
71,1010
70,1010
72,1010
74,1010
78,1007
80,1005
81,1004
81,1002
81,1001
83,998
84,996
84,995
85,994
86,992
86,993
85,993
86,994
86,994
86,993
87,992
86,993
85,992
84,990
84,990
83,992
83,993
83,994
83,995
83,995
83,996
82,995
82,994
81,994
81,995
81,995
81,995
82,995
82,995
82,997
82,998
82,1000
82,1001
82,1001
82,1002
82,1002
83,1002
84,1002
84,1001
86,1000
86,1000
85,1001
85,1001
85,1000
85,998
85,998
84,1001
83,1001
82,1001
82,1002
82,1001
82,1002
82,1002
83,1001
83,1001
82,1003
81,1003
81,1003
79,1004
80,1005
80,1004
80,1003
80,1002
80,1002
81,1001
82,1000
82,1001
82,1002
83,1002
83,1002
82,1002
83,1003
82,1002
82,1001
82,1000
82,1000
82,1000
81,1000
81,1000
78,1003
78,1006
78,1006
79,1006
79,1005
79,1007
79,1008
79,1007
79,1007
80,1007
80,1008
80,1009
81,1009
81,1009
81,1008
82,1007
82,1009
82,1009
81,1007
81,1007
81,1008
81,1009
80,1015
80,1016
80,1019
80,1018
1810,98
1809,98
1809,98
1808,98
1808,98
1809,99
1809,101
1808,101
1805,101
1799,97
1797,96
1792,94
1791,94
1787,92
1785,91
1786,91
1790,91
1791,90
1792,89
1794,88
1795,87
1799,86
1800,86
1801,85
1801,85
1801,86
1801,85
1802,85
1802,84
1802,84
1803,84
1803,84
1804,84
1804,83
1803,82
1803,82
1805,82
1805,82
1805,82
1804,83
1803,83
1803,83
1803,84
1803,84
1804,83
1804,83
1803,83
1802,83
1801,85
1801,85
1799,85
1799,84
1800,84
1800,84
1800,83
1801,83
1801,83
1801,83
1801,83
1802,83
1802,83
1801,84
1801,84
1801,84
1802,84
1801,85
1801,85
1802,85
1801,85
1801,84
1800,80
1799,79
1799,76
1800,74
1801,72
1802,72
1803,72
1804,70
1804,70
1804,70
1804,70
1805,70
1806,70
1807,69
1807,69
1807,69
1807,68
1807,68
1807,68
1807,69
1807,70
1807,70
1807,71
1807,72
1806,72
1806,73
1806,74
1805,74
1805,75
1805,75
1805,76
1805,77
1805,77
1804,77
1804,77
1803,77
1801,77
1802,77
1801,78
1801,79
1802,79
1801,78
1800,77
1801,76
1800,77
1800,77
1800,76
1799,76
1800,77
1801,78
1801,77
1802,77
1802,76
1802,76
1803,76
1803,77
1804,77
1803,77
1803,77
1802,77
1801,77
1800,77
1800,79
1799,79
1799,79
1799,79
1799,80
1799,79
1800,78
1801,80
1801,81
1800,82
1800,83
1800,83
1801,83
1802,83
1802,83
1803,83
1803,83
1802,83
1822,992
1821,992
1821,991
1823,993
1823,993
1823,996
1822,996
1821,995
1820,993
1820,990
1820,990
1819,991
1818,991
1816,993
1815,993
1814,993
1813,994
1814,995
1817,995
1816,996
1810,998
1805,1000
1804,1001
1799,1000
1799,1000
1803,1000
1808,1000
1810,1000
1814,1000
1814,1000
1817,1001
1821,1004
1823,1006
1826,1009
1829,1006
1829,1005
1830,1001
1830,1000
1831,996
1831,992
1832,991
1832,991
1834,991
1834,990
1835,988
1835,987
1835,987
1835,987
1836,986
1837,986
1837,986
1837,986
1837,986
1835,986
1835,984
1835,984
1836,984
1836,984
1835,985
1833,984
1831,983
1830,983
1830,984
1831,985
1832,986
1832,987
1832,989
1832,990
1834,989
1835,989
1835,989
1835,988
1835,987
1836,986
1836,984
1836,984
1835,985
1835,986
1835,986
1835,986
1834,984
1835,984
1835,984
1834,986
1834,988
1834,989
1834,990
1834,991
1835,991
1834,990
1834,991
1833,992
1832,991
1831,991
1830,989
1828,987
1827,985
1826,987
1826,988
1825,991
1825,992
1822,992
1821,992
1820,995
1820,995
1819,996
1819,996
1819,995
1818,995
1817,995
1816,995
1817,995
1817,994
1817,994
1817,993
1820,991
1819,992
1819,991
1818,990
1817,990
1816,990
1815,989
1815,989
1815,992
1817,993
1817,994
1819,995
1819,995
1820,995
1821,995
1821,995
1821,995
1820,994
1820,994
1821,996
1821,997
1820,998
1820,999
1820,999
1821,1001
1821,1001
1820,1000
1820,998
1819,998
1818,998
1818,998
1818,998
1817,999
1817,999
1816,998
963,535
964,535
963,532
963,531
963,528
964,528
963,528
963,527
964,527
964,527
965,525
966,524
965,524
964,525
964,527
964,527
963,527
963,527
964,527
965,527
965,528
966,527
966,527
967,527
968,524
968,524
969,524
969,522
969,521
969,521
968,521
967,518
967,518
966,519
966,520
966,520
967,519
966,519
967,519
968,520
968,521
967,522
967,522
968,522
968,522
967,523
966,523
966,524
966,526
967,527
967,527
967,526
967,526
967,525
967,526
967,527
966,528
965,529
965,528
965,529
965,529
967,528
967,527
968,526
968,526
967,525
967,526
967,525
968,524
968,524
969,523
969,523
969,523
969,524
969,525
968,525
967,525
967,526
967,526
967,525
967,524
967,523
968,523
969,524
969,524
968,524
968,525
968,525
968,524
968,524
968,524
967,524
967,524
967,523
968,521
967,519
967,518
968,518
969,519
970,519
970,519
970,519
971,519
971,519
970,519
969,518
970,518
969,517
969,517
968,518
968,521
967,521
967,523
967,524
967,524
968,524
967,524
968,523
969,522
969,523
969,525
969,525
969,525
968,526
966,526
966,526
966,526
966,527
967,527
968,526
968,526
967,527
967,529
967,531
968,532
968,532
966,533
966,532
965,531
965,528
964,528
966,527
967,527
967,529
967,530
967,531
967,532
966,532
966,532
965,533
466,529
471,528
473,528
476,528
477,528
478,529
479,529
479,528
480,528
482,529
482,530
483,532
484,531
485,531
484,532
484,532
483,531
