x,y
88,71
88,71
88,72
87,74
86,74
85,73
83,73
81,73
85,76
91,77
93,76
102,76
104,76
109,77
109,77
113,77
115,77
116,77
118,80
118,80
117,82
115,83
113,85
110,85
109,87
108,89
107,90
105,89
105,89
105,89
106,89
107,88
108,90
107,88
107,88
104,88
104,88
104,85
105,83
107,81
107,76
107,75
104,71
104,69
105,70
105,70
105,68
104,68
104,67
105,67
107,65
107,65
107,60
106,59
106,59
105,58
105,55
104,52
103,52
105,51
105,51
104,50
105,49
105,49
105,47
104,48
102,51
103,50
103,50
100,51
100,53
99,54
99,54
98,54
96,54
92,51
90,51
89,52
89,53
89,53
89,54
89,54
88,55
87,55
86,56
85,56
83,56
84,54
83,54
84,55
83,54
83,53
82,54
81,55
81,53
81,52
81,50
83,50
83,50
86,53
85,54
84,56
83,57
84,58
85,61
85,61
86,60
87,62
87,62
87,63
88,63
91,64
93,67
94,68
95,70
95,71
94,73
93,74
93,74
94,75
94,76
94,79
93,81
92,80
92,80
92,78
94,80
93,79
93,81
95,82
96,81
97,81
98,81
98,81
99,82
100,84
99,83
99,82
99,82
101,80
102,80
103,81
104,82
104,83
105,88
105,93
106,97
107,98
108,99
108,100
69,1031
62,1029
64,1030
65,1031
62,1031
62,1033
63,1032
63,1029
64,1027
71,1024
77,1021
79,1022
84,1021
85,1021
88,1024
85,1026
83,1027
81,1030
79,1029
76,1031
73,1033
71,1032
69,1032
67,1032
69,1034
71,1035
74,1034
75,1034
75,1034
76,1039
76,1040
76,1040
74,1041
74,1043
76,1048
81,1056
80,1054
80,1054
80,1054
79,1056
80,1057
83,1057
84,1056
84,1056
84,1055
84,1054
85,1054
86,1055
85,1055
84,1055
85,1055
87,1054
87,1057
88,1059
90,1059
91,1058
91,1058
89,1057
85,1056
83,1051
83,1051
84,1053
84,1053
83,1054
80,1054
78,1054
77,1053
76,1053
76,1055
76,1055
74,1054
76,1052
76,1052
80,1052
81,1052
86,1053
91,1054
93,1052
93,1052
93,1052
93,1052
93,1051
92,1052
91,1054
90,1055
89,1060
89,1062
87,1064
85,1064
85,1064
86,1064
86,1065
86,1067
86,1067
89,1065
90,1065
90,1065
88,1065
87,1064
87,1065
85,1064
84,1064
84,1064
83,1062
83,1063
82,1060
82,1060
85,1059
85,1058
86,1057
87,1057
87,1057
88,1057
88,1057
90,1060
91,1060
91,1060
91,1060
91,1060
92,1058
91,1058
90,1059
87,1058
87,1058
86,1057
87,1057
88,1055
87,1053
87,1054
86,1056
84,1055
82,1054
84,1055
84,1055
84,1055
84,1055
85,1052
84,1049
82,1048
76,1045
75,1044
75,1042
76,1040
79,1038
80,1038
81,1037
82,1036
83,1037
83,1038
80,1039
1802,77
1802,78
1801,78
1801,81
1800,81
1801,80
1801,77
1802,76
1801,76
1801,76
1802,77
1803,76
1803,76
1804,77
1805,77
1805,76
1805,76
1804,76
1804,76
1804,75
1806,74
1806,74
1808,71
1808,68
1810,65
1810,64
1813,63
1813,61
1813,61
1813,62
1813,63
1812,63
1811,63
1811,63
1811,63
1811,63
1812,62
1813,63
1814,63
1815,64
1815,64
1815,66
1816,66
1816,66
1816,66
1813,67
1812,67
1812,67
1810,69
1810,69
1809,70
1810,70
1810,70
1811,71
1811,71
1811,71
1812,71
1811,70
1811,70
1811,69
1810,70
1811,70
1811,70
1810,69
1810,68
1809,69
1809,69
1808,70
1808,70
1807,69
1806,67
1806,67
1806,68
1806,68
1806,68
1805,67
1805,67
1805,67
1805,68
1805,68
1806,69
1806,68
1805,67
1804,66
1804,65
1804,65
1804,65
1805,66
1805,66
1805,66
1804,67
1804,68
1805,68
1806,67
1806,67
1805,66
1804,66
1809,67
1811,67
1814,67
1817,67
1817,67
1819,69
1818,68
1818,66
1816,63
1815,62
1815,61
1814,60
1813,60
1811,59
1810,59
1809,59
1809,60
1808,61
1808,61
1808,61
1808,60
1808,59
1807,59
1808,59
1809,59
1811,61
1811,63
1812,63
1812,63
1811,63
1810,65
1810,66
1810,69
1810,70
1809,70
1808,70
1808,69
1808,69
1809,70
1810,70
1810,69
1809,69
1809,69
1809,68
1809,68
1809,67
1809,68
1809,68
1809,68
1809,67
1808,67
1808,68
1807,67
1842,1023
1845,1021
1846,1021
1844,1020
1845,1019
1846,1018
1846,1019
1845,1018
1844,1016
1845,1014
1844,1014
1844,1013
1846,1010
1847,1010
1848,1010
1849,1010
1849,1009
1851,1007
1851,1007
1851,1008
1852,1009
1852,1011
1848,1013
1847,1012
1842,1016
1838,1021
1839,1021
1839,1019
1838,1018
1839,1019
1841,1019
1841,1017
1841,1015
1840,1014
1840,1014
1840,1014
1839,1013
1838,1014
1837,1014
1838,1013
1837,1013
1835,1014
1837,1014
1837,1015
1837,1014
1838,1014
1839,1012
1839,1012
1840,1013
1839,1015
1839,1017
1840,1018
1841,1018
1839,1017
1838,1017
1837,1020
1837,1017
1837,1017
1834,1021
1834,1020
1835,1018
1835,1019
1835,1020
1835,1020
1833,1021
1832,1022
1832,1022
1832,1024
1832,1024
1830,1024
1829,1025
1829,1025
1830,1024
1830,1023
1829,1026
1830,1025
1832,1023
1833,1022
1832,1023
1834,1020
1837,1019
1837,1019
1836,1018
1836,1017
1838,1015
1837,1014
1840,1014
1841,1014
1841,1014
1840,1013
1840,1013
1839,1013
1838,1014
1838,1015
1839,1013
1838,1012
1836,1011
1835,1010
1836,1010
1836,1010
1836,1009
1839,1009
1840,1009
1839,1009
1838,1008
1838,1008
1838,1009
1840,1011
1843,1013
1843,1013
1842,1014
1841,1014
1841,1016
1843,1014
1843,1014
1842,1015
1840,1015
1840,1015
1840,1015
1838,1015
1838,1017
1838,1017
1838,1015
1837,1012
1837,1011
1837,1011
1838,1012
1836,1015
1838,1014
1839,1013
1838,1013
1838,1013
1838,1014
1836,1014
1836,1014
1836,1014
1835,1016
1835,1017
1836,1017
1837,1018
1837,1020
1837,1020
1836,1022
1836,1022
1836,1022
1836,1022
1835,1021
1834,1021
1833,1020
1833,1018
963,532
963,532
961,532
958,534
957,535
956,535
958,536
959,536
960,538
960,537
960,536
959,534
960,532
960,533
961,532
962,531
962,533
962,532
965,528
966,527
969,525
972,524
972,523
972,522
973,524
975,526
975,525
975,524
975,524
975,525
978,523
977,521
976,517
974,517
974,517
971,519
971,519
970,520
968,518
967,518
966,519
966,520
