x,y
84,68
83,67
83,67
82,65
82,65
82,65
82,65
82,64
82,63
82,63
83,65
83,65
84,66
85,68
85,68
87,70
88,71
89,71
91,71
92,71
94,71
95,72
96,72
98,73
99,74
100,74
101,75
103,77
103,79
102,80
102,81
103,81
104,80
105,80
105,81
104,81
104,81
104,81
103,81
103,81
103,81
102,82
103,82
103,82
103,83
103,84
103,84
102,84
102,85
102,85
102,85
102,85
102,86
102,86
103,86
103,86
104,86
104,87
104,88
104,89
105,90
105,90
105,91
105,91
106,91
106,91
106,91
107,92
107,92
107,93
108,93
108,93
107,94
107,94
108,96
108,96
107,96
108,96
108,96
108,97
109,96
110,96
110,96
111,96
112,95
114,95
115,95
116,95
116,95
117,94
117,95
118,95
118,96
119,96
119,96
119,97
120,97
120,98
120,98
119,99
119,100
118,101
118,103
118,104
118,104
118,105
118,106
119,106
119,106
119,106
119,105
118,106
118,105
117,105
117,104
116,104
116,104
115,104
115,104
115,103
116,103
116,103
116,103
116,103
116,103
116,103
117,103
118,103
118,103
118,103
118,103
118,103
118,103
118,102
118,102
118,102
118,102
118,103
118,103
118,104
118,104
118,105
118,105
118,105
118,106
118,106
119,106
119,107
119,107
120,108
98,1045
98,1045
98,1045
98,1044
98,1043
99,1042
100,1041
101,1037
101,1036
102,1035
104,1034
105,1033
104,1033
104,1032
104,1032
104,1032
103,1033
103,1033
102,1034
102,1034
102,1034
102,1034
101,1034
101,1034
100,1034
99,1034
99,1034
98,1034
98,1034
98,1034
98,1034
98,1034
98,1034
98,1034
99,1034
100,1034
100,1034
99,1033
99,1033
98,1033
98,1032
97,1032
98,1031
98,1031
98,1031
97,1031
96,1032
96,1032
95,1032
95,1032
95,1032
95,1032
95,1032
95,1032
95,1032
96,1032
96,1032
97,1033
97,1033
97,1033
96,1033
96,1033
96,1033
95,1033
95,1033
93,1032
93,1032
93,1032
92,1032
92,1032
92,1033
92,1033
92,1033
91,1033
90,1033
89,1033
89,1033
89,1032
89,1032
89,1032
89,1032
89,1032
89,1033
88,1033
88,1033
88,1033
88,1033
88,1032
