x,y
100,90
99,89
97,87
94,84
93,81
92,78
92,75
93,72
93,69
93,68
92,67
92,66
91,65
90,64
90,64
91,65
92,64
91,64
91,64
91,63
90,63
89,63
89,62
89,62
88,61
87,61
87,61
84,58
84,58
84,58
84,58
85,56
86,55
86,54
86,54
86,54
85,54
86,54
86,55
86,55
86,55
87,55
87,55
87,54
87,54
87,54
87,54
87,54
88,53
87,53
87,52
86,53
86,53
85,54
85,54
85,54
84,54
84,55
84,55
84,54
83,54
83,53
83,53
83,53
83,53
83,53
83,53
83,53
83,52
83,52
83,52
83,52
83,52
84,51
84,51
81,50
82,50
81,50
81,49
81,50
81,50
81,50
81,49
81,50
81,50
81,50
81,50
82,51
81,51
81,51
82,51
82,51
82,51
82,51
82,52
82,52
82,52
83,52
83,52
83,52
83,52
83,52
83,53
83,53
83,54
84,54
84,55
85,54
85,55
85,55
86,55
86,55
86,55
86,55
86,55
86,55
86,56
87,56
87,57
87,58
87,57
87,57
87,58
87,58
87,58
87,58
87,58
87,58
88,58
88,59
88,59
88,59
87,59
87,60
86,60
85,60
84,60
83,59
82,58
82,57
81,55
80,54
79,54
79,53
78,53
78,52
78,52
78,52
78,53
78,53
90,1032
90,1031
89,1029
89,1029
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
90,1027
91,1028
92,1029
93,1029
93,1029
93,1030
93,1030
93,1031
93,1032
93,1032
93,1033
92,1033
93,1033
93,1033
93,1031
94,1028
95,1028
97,1026
97,1026
97,1025
97,1023
98,1023
98,1023
97,1023
97,1023
97,1024
96,1024
97,1025
98,1025
99,1027
99,1028
99,1028
100,1030
100,1030
100,1031
100,1032
100,1031
100,1030
99,1030
99,1030
98,1031
98,1031
98,1031
98,1032
98,1032
99,1033
98,1033
99,1032
99,1032
98,1031
98,1031
98,1030
98,1031
98,1031
99,1030
99,1029
99,1029
100,1028
100,1028
100,1028
101,1028
101,1028
100,1028
99,1028
100,1028
100,1029
100,1029
101,1030
102,1030
102,1029
102,1030
101,1030
101,1029
101,1029
102,1030
101,1029
101,1029
101,1030
102,1030
102,1030
103,1031
103,1031
104,1031
103,1031
103,1031
103,1031
103,1031
103,1031
103,1032
103,1032
103,1032
103,1032
103,1033
103,1033
103,1033
104,1032
104,1032
103,1032
102,1032
102,1032
100,1032
100,1032
99,1033
99,1033
99,1033
99,1034
98,1035
98,1035
98,1036
98,1035
98,1036
98,1036
98,1035
98,1035
98,1034
98,1033
99,1033
100,1033
100,1033
100,1033
101,1033
102,1034
103,1034
103,1035
103,1035
103,1035
103,1036
103,1036
103,1036
103,1037
103,1037
104,1038
1789,105
1792,98
1793,95
1798,90
1801,84
1803,80
1804,78
1807,71
1807,69
1808,66
1808,66
1808,64
1808,63
1808,62
1809,60
1810,58
1811,57
1812,55
1813,53
1814,52
1814,51
1815,50
1815,50
1816,50
1817,50
1817,51
1817,49
1819,46
1820,45
1822,43
1822,43
1822,43
1821,43
1821,44
1821,44
1822,43
1822,43
1822,43
1822,43
1821,42
1822,42
1822,42
1826,40
1829,39
1830,39
1831,39
1831,38
1832,38
1832,39
1832,39
1831,39
1830,38
1829,38
1829,38
1827,38
1825,38
1825,37
1824,37
1824,37
1825,37
1825,36
1825,36
1825,36
1825,36
1825,36
1825,35
1825,35
1825,35
1825,35
1825,35
1828,36
1828,36
1831,36
1832,36
1833,36
1833,36
1834,36
1834,36
1835,36
1836,37
1836,37
1836,37
1835,37
1836,38
1835,38
1835,38
1835,38
1835,38
1835,38
1835,38
1834,38
1834,38
1834,37
1834,37
1834,36
1834,35
1835,35
1836,35
1836,35
1837,35
1837,35
1837,35
1837,36
1838,34
1840,30
1840,28
1841,26
1842,24
1842,23
1842,21
1842,20
1843,20
1842,21
1842,21
1842,21
1842,21
1842,20
1842,20
1842,20
1841,20
1841,21
1841,21
1841,21
1841,22
1841,24
1841,24
1841,24
1842,24
1843,24
1843,24
1843,24
1843,24
1843,24
1843,24
1844,23
1844,23
1843,22
1843,21
1843,20
1843,20
1843,20
1843,20
1843,20
1843,21
1843,21
1842,21
1842,22
1842,22
1841,22
1841,22
1830,1037
1831,1036
1831,1036
1832,1036
1832,1035
1832,1035
1832,1035
1832,1035
1832,1034
1832,1034
1832,1033
1831,1032
1831,1032
1831,1032
1829,1032
1828,1032
1828,1032
1829,1032
1829,1032
1828,1032
1827,1032
1828,1033
1828,1033
1828,1034
1828,1034
1828,1034
1827,1034
1827,1034
1828,1034
1828,1034
1829,1033
1831,1032
1832,1032
1832,1031
1832,1031
1832,1030
1833,1029
1832,1029
1832,1028
1832,1028
1832,1028
1833,1029
1833,1029
1833,1029
1833,1030
1833,1030
1833,1030
1833,1031
1833,1031
1832,1031
1832,1031
1832,1031
1831,1032
1831,1032
1830,1032
1830,1032
1831,1032
1831,1032
1831,1032
1831,1033
1831,1035
1833,1035
1832,1036
1832,1037
1832,1037
1833,1037
1832,1038
1832,1039
1832,1038
1834,1038
1834,1038
1834,1039
1834,1039
1834,1039
1834,1039
1835,1039
1834,1038
1834,1037
1833,1036
1834,1035
1834,1034
1835,1034
1835,1034
1835,1034
1836,1034
1836,1034
1836,1034
1837,1033
1838,1033
1838,1032
1838,1032
1838,1031
1838,1031
1837,1031
1837,1031
1836,1031
1836,1031
1836,1031
1835,1031
1835,1030
1834,1031
1834,1032
1835,1034
1834,1034
1834,1035
1834,1034
1834,1034
1834,1034
1834,1033
1833,1033
1833,1032
1832,1033
1832,1033
1832,1033
1832,1033
1832,1034
1832,1034
1833,1033
1832,1034
1832,1034
1831,1034
1832,1033
1832,1034
1832,1033
1832,1033
1831,1033
1831,1033
1831,1033
1831,1032
1832,1032
1832,1032
1833,1031
1833,1031
1834,1032
1834,1032
1835,1032
1835,1032
1835,1033
1835,1034
1836,1034
1836,1034
1836,1034
1837,1034
1837,1033
1836,1033
1836,1033
1835,1033
1835,1034
1835,1035
1835,1037
958,526
958,526
958,526
958,525
