x,y
100,58
99,58
98,60
97,61
95,62
96,62
96,60
96,58
97,58
98,57
98,57
98,58
98,58
97,59
98,59
98,58
98,58
99,59
99,60
100,61
102,61
103,62
102,63
101,63
101,62
101,63
99,62
97,61
97,61
97,62
96,61
96,60
94,60
93,59
92,61
92,60
90,59
90,60
91,58
93,56
93,56
94,56
93,57
94,56
94,55
94,56
94,56
94,57
95,59
95,59
94,59
94,59
94,59
94,58
95,58
95,59
95,60
96,60
96,59
97,58
97,58
96,58
97,58
99,57
99,57
98,57
98,57
98,57
98,58
98,59
97,59
96,60
96,60
94,62
93,62
91,62
91,63
91,62
90,62
90,61
90,60
89,60
88,61
89,63
87,63
87,64
86,65
85,65
86,67
87,68
87,67
87,66
87,66
86,67
86,67
86,69
85,70
85,71
86,70
87,70
87,69
87,68
86,66
88,66
87,64
87,63
86,62
86,61
86,62
87,61
88,60
89,60
90,61
91,61
91,63
92,63
92,63
93,64
93,69
93,71
95,75
96,75
95,75
93,73
93,73
93,73
95,72
95,73
95,77
97,77
98,77
99,77
99,76
99,73
98,70
98,70
97,70
95,69
95,70
95,70
94,70
94,72
95,72
96,72
96,74
98,76
98,77
99,75
98,74
98,73
68,1039
69,1039
69,1041
69,1041
69,1041
72,1040
75,1039
78,1038
78,1038
80,1039
80,1039
80,1038
79,1037
78,1038
79,1038
79,1038
78,1036
77,1035
77,1032
78,1033
78,1034
79,1032
79,1033
78,1033
77,1033
75,1033
77,1033
76,1033
75,1033
75,1033
74,1032
74,1034
73,1034
70,1034
69,1035
68,1036
69,1035
70,1035
71,1034
72,1034
75,1033
76,1032
76,1031
77,1030
81,1032
84,1033
85,1032
84,1032
83,1031
82,1029
81,1029
81,1030
83,1032
84,1032
85,1031
82,1030
81,1029
79,1027
79,1025
80,1024
80,1024
82,1024
83,1023
83,1024
82,1024
82,1024
81,1024
80,1024
80,1025
77,1025
75,1024
73,1024
73,1023
74,1024
73,1026
72,1027
74,1027
74,1027
76,1027
76,1028
74,1030
73,1031
74,1032
75,1032
76,1031
79,1033
82,1034
82,1034
81,1034
81,1034
79,1035
79,1033
78,1032
78,1029
78,1028
77,1028
78,1028
78,1029
77,1030
77,1030
76,1030
77,1029
77,1029
74,1028
73,1028
71,1029
70,1029
68,1029
68,1030
68,1032
69,1032
68,1031
67,1032
69,1033
70,1034
72,1034
72,1034
70,1031
69,1031
69,1031
68,1032
69,1033
71,1034
