x,y
96,95
95,94
95,91
94,90
94,90
94,89
94,89
94,88
94,88
93,87
93,86
94,87
94,87
94,87
94,87
94,88
94,87
94,87
94,89
94,89
94,89
94,90
94,90
95,90
94,90
95,90
94,89
94,89
93,88
93,88
93,87
93,86
93,86
93,86
93,86
94,87
94,88
94,88
95,88
95,89
94,91
94,91
93,91
94,91
94,91
93,90
93,89
93,89
93,89
93,90
93,91
93,91
93,90
93,91
93,91
94,92
94,92
95,92
95,93
97,94
97,94
97,95
97,95
96,96
95,97
96,96
97,96
97,96
96,96
96,96
96,97
97,97
97,97
97,97
97,97
97,97
97,97
96,97
97,97
97,97
97,97
97,98
97,99
97,99
96,98
96,98
96,98
96,98
97,98
97,97
96,98
97,98
97,99
98,100
99,102
99,103
99,104
98,105
98,105
98,106
97,106
97,106
97,105
97,105
97,105
97,105
98,104
97,104
98,105
98,105
98,106
99,106
99,106
99,107
99,107
100,108
100,109
100,109
100,109
99,108
99,108
99,108
99,108
98,107
98,107
98,108
98,108
99,108
99,107
99,106
99,106
100,106
101,106
101,106
102,106
101,105
101,106
102,106
102,106
102,106
102,106
102,106
103,107
104,107
104,108
105,108
105,108
105,109
105,109
105,109
80,1024
79,1024
79,1022
78,1021
78,1021
78,1020
78,1020
77,1020
77,1020
77,1021
77,1021
77,1021
76,1021
77,1022
77,1022
77,1022
77,1021
76,1022
75,1022
75,1022
75,1023
74,1023
73,1023
72,1024
73,1024
74,1023
75,1022
75,1022
75,1021
75,1020
76,1019
76,1018
76,1018
78,1021
77,1022
78,1024
78,1025
79,1026
79,1027
79,1027
78,1027
78,1027
77,1028
78,1028
78,1026
79,1025
80,1024
81,1023
82,1022
82,1024
83,1024
83,1024
84,1023
85,1024
85,1025
86,1025
86,1025
86,1025
85,1025
84,1025
84,1025
85,1024
84,1023
84,1023
85,1023
85,1024
86,1024
86,1025
87,1027
87,1028
87,1028
86,1028
86,1028
86,1027
87,1026
87,1025
86,1025
85,1025
85,1025
85,1026
85,1027
85,1027
85,1027
85,1026
85,1026
84,1026
84,1026
84,1025
84,1024
84,1023
84,1023
84,1023
84,1022
85,1022
85,1022
84,1024
84,1024
86,1025
86,1026
86,1027
87,1027
88,1027
89,1027
89,1027
90,1027
89,1028
89,1028
88,1029
88,1029
89,1030
89,1030
88,1030
88,1030
89,1030
90,1031
90,1032
89,1032
88,1032
88,1032
89,1032
90,1032
90,1033
90,1033
89,1034
88,1033
87,1034
85,1034
85,1034
84,1035
83,1035
84,1033
85,1032
86,1028
85,1026
84,1026
84,1026
85,1026
86,1024
86,1022
87,1022
86,1023
87,1024
86,1024
85,1025
85,1025
86,1025
87,1025
87,1025
87,1027
87,1027
1780,92
1780,91
1780,87
1781,85
1782,85
1784,82
1785,82
1786,80
1786,78
1786,78
1787,77
1787,77
1789,76
1794,75
1796,74
1801,73
1804,73
1807,72
1808,71
1809,71
1811,71
1812,71
1813,70
1814,70
1814,70
1816,68
1816,67
1816,66
1817,65
1818,64
1817,63
1818,63
1818,62
1818,62
1817,61
1817,62
1817,62
1816,61
1816,61
1816,61
1816,60
1816,60
1816,60
1816,60
1816,61
1815,62
1814,64
1814,64
1814,65
1814,65
1814,66
1814,66
1813,66
1813,65
1813,65
1814,64
1814,64
1814,64
1815,63
1815,62
1814,60
1814,59
1815,58
1815,58
1814,57
1815,56
1815,55
1815,54
1815,54
1815,54
1815,54
1815,54
1815,55
1815,55
1815,55
1814,55
1814,56
1814,57
1815,57
1815,57
1815,57
1815,57
1814,56
1814,56
1813,56
1812,56
1811,56
1811,56
1811,57
1811,57
1811,58
1811,58
1811,58
1810,60
1810,60
1810,60
1810,60
1809,60
1809,60
1809,59
1809,59
1809,59
1808,60
1808,60
1807,60
1806,61
1806,61
1806,61
1805,61
1805,61
1805,61
1805,61
1805,61
1805,60
1805,60
1805,60
1804,61
1802,61
1802,61
1802,61
1802,60
1803,60
1803,59
1803,58
1803,58
1804,58
1804,58
1804,57
1804,57
1804,57
1802,57
1801,57
1801,57
1802,57
1803,56
1802,56
1801,56
1800,56
1800,56
1800,56
1800,57
1800,58
1800,58
1801,58
1801,58
1802,58
1802,58
1804,58
1806,57
1807,57
1845,1015
1846,1016
1846,1016
1846,1017
1846,1018
1846,1020
1845,1019
1844,1018
1843,1017
1843,1017
1842,1017
1841,1016
1840,1015
1840,1014
1839,1014
1839,1016
1838,1017
1838,1019
1837,1020
1835,1021
1835,1021
1835,1022
1833,1018
1833,1017
1832,1015
1832,1014
1832,1014
