x,y
109,68
109,66
109,65
107,63
106,63
106,61
105,60
105,60
104,59
103,58
103,58
103,57
103,57
103,57
102,58
102,57
102,57
102,56
102,56
102,56
101,56
100,57
99,56
99,55
100,55
101,54
101,54
102,54
102,54
102,54
102,54
102,54
102,55
102,55
101,56
101,56
101,57
101,58
101,58
100,57
100,57
100,58
100,58
100,58
101,58
101,57
100,57
100,57
100,57
102,56
102,56
103,55
104,55
103,55
103,56
103,56
103,56
103,56
104,57
103,58
103,59
104,59
105,59
106,59
106,60
106,61
106,61
106,62
106,64
106,64
106,65
105,66
105,67
105,67
106,67
106,67
106,67
105,69
105,69
105,70
105,71
105,72
105,72
104,73
105,74
105,74
107,75
107,76
109,76
110,77
111,77
112,78
112,78
113,79
113,80
112,80
112,81
112,82
112,82
113,82
113,82
115,81
117,80
118,80
119,81
121,80
121,79
123,79
124,79
124,79
125,79
125,78
126,77
126,76
128,73
129,72
132,68
133,68
132,70
132,71
138,68
137,70
135,72
139,69
140,69
137,71
134,73
131,75
130,75
128,77
127,78
124,79
124,78
124,78
123,79
124,79
129,73
130,73
129,74
128,75
126,77
124,79
122,80
121,82
119,85
117,87
116,89
118,88
117,89
117,90
96,1040
96,1037
97,1035
97,1035
97,1035
96,1034
96,1032
96,1029
96,1027
96,1026
96,1026
95,1026
95,1027
96,1027
96,1027
96,1028
96,1028
97,1027
97,1026
97,1025
96,1024
94,1021
94,1020
93,1017
94,1016
94,1016
96,1015
96,1015
96,1014
97,1014
97,1013
98,1013
98,1014
99,1014
99,1014
100,1013
99,1013
99,1013
98,1012
98,1013
98,1012
98,1013
97,1013
97,1013
96,1012
96,1012
96,1012
96,1013
96,1014
97,1015
97,1014
97,1014
97,1014
97,1013
96,1013
96,1013
96,1014
96,1015
96,1015
97,1015
96,1014
96,1014
96,1014
96,1013
100,1011
101,1010
101,1009
103,1008
102,1007
101,1006
100,1005
99,1005
97,1004
97,1004
96,1004
96,1004
95,1005
95,1005
96,1005
96,1005
94,1006
93,1006
91,1006
91,1006
89,1006
88,1006
88,1006
88,1007
88,1008
88,1008
88,1008
88,1009
88,1009
88,1008
88,1008
88,1008
88,1008
87,1009
88,1010
88,1011
88,1012
89,1013
89,1013
90,1013
90,1015
90,1015
89,1016
89,1016
87,1017
87,1016
87,1016
87,1016
86,1016
86,1016
86,1016
86,1016
85,1016
85,1017
85,1017
85,1017
85,1017
85,1017
85,1017
85,1017
85,1017
85,1016
85,1016
86,1016
86,1015
86,1014
88,1013
88,1013
88,1013
87,1013
87,1014
87,1014
88,1013
88,1013
90,1013
90,1012
89,1012
89,1012
89,1012
89,1012
90,1012
91,1012
91,1012
90,1012
89,1012
89,1012
1809,61
1809,60
1810,57
1810,54
1811,53
1813,50
1814,48
1814,48
1815,47
1815,46
1816,45
1818,44
1818,44
1819,44
1820,43
1820,43
1820,42
1820,42
1820,40
1821,39
1821,38
1822,36
1823,35
1824,33
1825,33
1826,33
1826,33
1826,33
1827,32
1827,31
1827,31
1827,31
1826,31
1825,31
1824,31
1824,31
1824,31
1823,31
1823,31
1823,32
1822,33
1822,34
1822,34
1823,33
1822,33
1823,33
1823,32
1824,32
1824,32
1824,32
1824,32
1824,32
1824,33
1824,33
1824,33
1823,34
1823,35
1822,36
1822,36
1821,36
1821,36
1822,37
1822,38
1822,38
1822,39
1822,39
1823,40
1823,40
1823,41
1824,41
1826,41
1827,42
1827,42
1828,41
1828,41
1828,41
1829,41
1829,42
1830,43
1830,43
1830,43
1829,44
1829,44
1828,45
1828,45
1828,46
1827,46
1827,47
1824,47
1822,47
1820,46
1820,46
1818,47
1819,47
1818,47
1818,48
1817,48
1817,48
1816,48
1816,48
1816,49
1815,49
1815,50
1815,50
1816,51
1817,51
1818,51
1817,51
1817,51
1817,50
1817,51
1817,53
1817,53
1816,55
1816,57
1816,57
1816,58
1815,59
1815,60
1815,61
1815,61
1815,61
1815,60
1814,61
1813,61
1812,61
1812,60
1812,60
1812,60
1812,61
1813,61
1813,61
1814,62
1814,62
1814,62
1815,62
1815,62
1815,62
1817,62
1817,62
1817,64
1818,64
1818,64
1818,65
1818,65
1819,65
1819,65
1819,65
1820,65
1820,66
1840,1026
1840,1026
1840,1024
1840,1022
1839,1021
1838,1019
1837,1016
1837,1016
1834,1015
1834,1014
1834,1011
1833,1011
1833,1011
1832,1011
1831,1011
1831,1010
1831,1009
1830,1008
1828,1007
1828,1007
1826,1007
1825,1006
1823,1006
1823,1005
1822,1004
1822,1004
1822,1004
1822,1005
1822,1005
1821,1005
1820,1005
1819,1005
1820,1005
1821,1005
1823,1004
1824,1003
1825,1002
1825,1001
1825,1001
1825,1000
1825,1000
1825,1001
1825,1001
1824,1001
1824,1001
1824,1001
1824,1001
1823,1002
1823,1001
1823,1002
1823,1002
1822,1003
1821,1003
1821,1003
1821,1003
1821,1003
1821,1003
1821,1003
1821,1002
1821,1002
1821,1002
1822,1000
1822,999
1822,998
1822,997
1822,996
1822,996
1821,995
1820,994
1820,994
1819,992
1820,992
1820,992
1819,994
1820,994
1820,995
1820,995
1820,996
1820,996
1820,996
1819,996
1819,997
1819,997
1819,998
1819,998
1819,998
1818,998
1818,998
1818,998
1818,999
1818,999
1817,1000
1817,1000
1816,1000
1817,1000
1817,1000
1818,1001
1818,1001
1818,1001
1818,1001
1818,1000
1819,999
1819,998
1819,997
1819,997
1819,997
1819,996
1819,995
1819,995
1819,995
1819,995
1819,995
1818,996
1818,996
1817,996
1817,996
1817,996
1817,997
1817,997
1817,998
1817,998
1816,999
1816,999
1816,999
1817,1000
1817,1001
1817,1001
1819,1003
1819,1003
1820,1004
1821,1004
1822,1004
1822,1004
1823,1005
1824,1005
1824,1005
1823,1005
1823,1005
1823,1004
1823,1004
1823,1003
1823,1003
1823,1003
1823,1002
1823,1002
1822,1002
1822,1001
1822,1001
1822,1001
1822,1001
953,520
955,520
956,520
957,518
959,518
959,518
959,517
960,517
960,517
960,516
960,517
961,516
961,517
961,517
961,517
961,516
961,517
961,517
961,518
960,519
960,519
960,519
960,519
960,519
961,519
961,518
962,516
963,515
963,514
963,513
964,512
964,512
964,511
964,511
964,511
963,510
963,510
963,510
963,510
963,510
963,511
963,511
963,511
963,511
963,511
963,511
