x,y
4,49
4,49
5,49
5,49
6,49
6,49
5,50
4,51
4,51
3,50
2,50
2,51
2,51
2,52
2,52
2,52
2,50
2,49
2,49
1,49
0,48
-1,47
-2,45
-2,45
-2,43
-3,43
-3,42
-4,41
-5,41
-5,40
-6,39
-8,38
-9,38
-11,38
-12,38
-12,38
-13,38
-12,38
-12,38
-11,39
-11,39
-10,38
-10,37
-10,37
-10,36
-10,36
-10,36
-11,36
-12,37
-13,37
-14,38
-14,38
-13,39
-13,39
-13,39
-12,39
-12,39
-12,39
-12,39
-12,40
-12,40
-12,39
-12,39
-11,40
-11,40
-10,41
-10,41
-9,43
-8,44
-8,45
-8,46
-8,47
-8,48
-8,49
-9,50
-10,51
-10,52
-9,52
-9,52
-9,53
-8,53
-7,53
-7,52
-8,52
-7,52
-7,51
-6,51
-6,51
-6,51
-6,51
-6,51
-5,51
-5,52
-5,52
-5,52
-4,53
-4,53
-4,53
-5,53
-5,53
-5,53
-5,53
-5,53
-4,53
-4,53
-3,53
-2,53
-2,54
-2,53
-3,53
-3,52
-3,52
-3,52
-3,53
-2,53
-2,52
-3,53
-3,53
-3,53
-3,53
-3,53
-2,53
-1,54
-1,55
-1,56
0,56
0,55
0,56
0,56
0,57
0,57
0,57
1,58
1,58
1,58
1,58
1,58
1,58
2,57
2,57
1,58
1,59
1,59
3,58
4,57
5,56
5,55
5,55
5,56
5,56
-43,1102
-42,1101
-40,1101
-40,1099
-39,1098
-38,1097
-38,1096
-37,1095
-39,1094
-41,1094
-42,1093
-42,1092
-42,1091
-42,1091
-42,1091
-43,1092
-41,1092
-40,1091
-36,1089
-36,1088
-35,1087
-35,1086
-33,1086
-32,1088
-31,1089
-31,1091
-33,1091
-33,1091
-32,1090
-31,1090
-31,1090
-30,1087
-29,1087
-30,1088
-31,1088
-31,1089
-31,1090
-30,1090
-28,1090
-27,1090
-26,1090
-25,1090
-27,1090
-26,1091
-27,1090
-27,1090
-26,1089
-27,1089
-28,1088
-30,1088
-30,1088
-30,1089
-30,1090
-30,1091
-29,1093
-29,1093
-29,1094
-28,1094
-28,1095
-26,1094
-25,1093
-24,1091
-24,1090
-22,1089
-22,1088
-22,1088
-22,1086
-22,1085
-22,1085
-22,1085
-22,1085
-22,1083
-22,1083
-23,1082
-21,1083
-21,1083
-20,1081
-19,1082
-19,1082
-20,1082
-20,1082
-20,1085
-19,1086
-20,1086
-20,1086
-20,1086
-20,1086
-21,1086
-20,1086
-20,1087
-20,1086
-21,1086
-22,1086
-21,1086
-20,1086
-20,1086
-19,1088
-19,1088
-17,1088
-16,1089
-14,1090
-14,1091
-13,1092
-13,1092
-13,1093
-13,1094
-14,1094
-14,1095
-14,1095
-14,1096
-14,1097
-16,1097
-15,1096
-14,1095
-12,1092
-11,1091
-11,1088
-10,1087
-11,1087
-12,1088
-10,1088
-9,1088
-9,1089
-8,1090
-8,1090
-9,1092
-9,1092
-8,1093
-8,1094
-7,1095
-7,1097
-7,1097
-9,1100
-10,1101
-10,1100
-10,1100
-10,1101
-10,1102
-9,1102
-9,1102
-8,1104
-7,1104
-7,1103
-7,1102
-8,1101
-8,1100
-9,1101
-11,1101
-11,1101
-11,1102
1897,43
1899,41
1901,39
1902,36
1902,35
1902,35
1902,35
1903,34
1903,35
1903,35
1903,34
1903,34
1903,33
1903,32
1904,32
1905,31
1906,30
1907,30
1908,28
1908,28
