x,y
137,112
137,112
137,112
137,112
137,112
137,112
137,113
138,113
139,114
139,114
140,114
142,115
142,115
143,116
143,117
142,116
142,116
141,116
141,115
141,115
140,114
140,113
142,113
143,113
143,113
141,114
141,115
141,115
141,115
140,115
140,116
139,117
139,117
140,117
140,117
141,119
141,120
142,122
141,123
141,123
142,124
142,125
143,124
143,123
144,123
144,123
144,122
144,123
144,123
144,123
144,124
143,123
144,124
147,123
147,122
148,121
149,121
149,120
149,119
150,118
150,118
150,118
151,119
150,119
149,119
149,119
149,119
150,119
151,119
151,119
153,119
153,119
154,119
154,119
153,119
153,120
153,120
154,120
155,120
155,120
154,120
153,120
153,121
153,121
153,122
153,123
153,123
154,124
154,124
153,125
151,125
151,126
152,126
152,126
152,127
152,126
152,126
151,126
151,126
151,127
151,127
151,127
151,126
151,126
153,128
153,128
154,128
154,128
155,130
156,131
156,131
157,130
157,131
158,132
158,133
159,134
158,133
158,132
158,132
157,132
157,132
156,131
155,132
154,132
153,133
152,134
151,134
150,134
150,135
150,134
150,134
151,134
151,134
151,134
150,135
151,136
150,136
151,138
151,138
151,138
151,138
151,137
152,138
153,139
153,139
154,138
153,136
153,134
153,133
154,133
95,1024
96,1024
96,1025
96,1025
95,1025
96,1025
95,1025
96,1025
97,1023
100,1017
103,1014
106,1009
106,1005
107,1006
107,1006
107,1004
106,1002
104,1002
103,1003
102,1005
102,1006
101,1007
101,1007
100,1007
100,1006
100,1006
99,1006
99,1004
99,1004
98,1004
97,1004
97,1004
96,1004
95,1004
95,1004
95,1004
96,1004
94,1004
94,1004
95,1003
95,1003
95,1003
95,1004
94,1003
93,1002
93,1002
92,1002
93,1000
94,999
93,999
92,1001
92,1001
92,1000
93,1000
93,1001
93,1003
94,1003
95,1002
95,1002
96,1001
97,1001
97,1003
95,1003
94,1003
93,1003
92,1003
91,1005
91,1006
92,1007
92,1007
94,1007
94,1006
94,1007
95,1007
96,1007
98,1008
99,1010
99,1009
99,1010
98,1010
99,1010
99,1010
99,1010
101,1011
102,1011
102,1013
102,1012
102,1012
101,1011
101,1011
101,1011
100,1011
100,1013
100,1013
100,1012
100,1014
100,1014
101,1015
101,1015
101,1014
100,1013
99,1013
99,1013
100,1012
100,1012
99,1011
99,1012
99,1013
98,1012
98,1011
96,1011
95,1012
93,1013
93,1012
92,1014
91,1016
89,1018
89,1017
90,1017
89,1018
88,1019
88,1018
88,1018
87,1017
87,1017
87,1017
87,1017
87,1016
88,1016
89,1015
91,1012
95,1011
96,1011
99,1010
100,1010
100,1010
102,1010
101,1010
101,1011
101,1014
101,1014
104,1016
105,1017
107,1017
107,1017
107,1017
107,1017
107,1017
107,1017
107,1017
1776,120
1774,117
1774,115
1774,114
1774,114
1774,114
1776,113
1777,112
1779,110
1781,109
1782,108
1784,107
1785,107
1786,106
1785,106
1785,105
1784,105
1783,104
