x,y
104,79
104,79
104,80
104,80
105,80
105,80
105,80
106,80
107,80
107,80
107,80
107,80
108,81
108,80
108,80
107,79
106,79
104,80
104,79
104,79
103,79
102,79
103,78
103,77
103,77
104,77
104,77
104,77
103,77
103,76
102,76
103,76
104,77
104,77
105,77
105,77
104,77
103,77
103,77
102,77
101,77
98,76
97,77
95,77
95,77
94,77
93,77
93,77
94,77
93,77
93,77
94,76
95,75
96,76
96,76
97,76
98,75
98,75
99,75
100,75
100,75
101,74
101,75
101,75
102,75
102,75
103,74
103,75
103,75
102,75
101,75
101,75
102,75
102,75
103,75
103,75
103,75
103,76
104,76
104,76
105,75
104,74
103,74
102,73
102,73
101,74
101,74
101,75
101,75
101,75
101,75
101,76
101,76
100,77
100,78
100,78
101,78
101,78
102,79
102,79
102,79
102,79
102,80
103,80
103,82
103,82
102,82
103,83
104,83
104,83
104,83
104,82
104,82
104,83
104,83
105,84
105,84
105,85
105,85
105,86
105,86
105,86
105,86
105,86
106,86
106,86
106,86
107,86
107,86
106,85
106,86
106,86
106,85
106,85
105,85
106,85
106,86
106,86
106,87
106,88
107,88
106,89
106,90
106,90
107,90
108,90
108,90
108,90
108,90
110,88
84,1025
84,1026
84,1027
83,1027
83,1028
83,1028
81,1029
81,1030
80,1029
80,1029
82,1029
82,1029
82,1028
82,1028
82,1028
82,1028
81,1028
81,1028
81,1029
81,1029
83,1028
84,1026
84,1026
84,1024
84,1023
85,1022
85,1023
85,1023
85,1023
85,1023
86,1023
86,1023
87,1023
88,1023
88,1023
89,1023
88,1022
88,1021
89,1020
89,1019
87,1018
87,1018
87,1017
88,1015
90,1015
92,1015
92,1015
93,1015
95,1017
96,1017
97,1019
98,1020
98,1021
98,1021
97,1021
96,1022
96,1023
96,1023
95,1024
95,1024
96,1024
96,1024
96,1025
95,1026
95,1026
94,1026
94,1026
92,1025
93,1025
93,1025
94,1025
94,1025
94,1026
95,1027
94,1027
94,1027
94,1027
96,1027
96,1027
97,1028
96,1029
96,1029
94,1029
94,1029
93,1029
92,1029
92,1030
92,1028
93,1028
93,1028
94,1028
94,1028
94,1029
95,1029
95,1029
95,1029
95,1029
96,1028
97,1029
97,1030
97,1031
97,1032
97,1031
97,1031
97,1031
97,1031
97,1031
97,1031
97,1033
98,1034
98,1034
99,1034
100,1035
101,1035
101,1035
101,1035
101,1035
101,1034
99,1034
99,1034
97,1033
97,1033
96,1032
96,1032
96,1032
96,1033
95,1034
95,1034
95,1034
96,1035
97,1035
97,1034
98,1034
98,1033
98,1033
97,1033
97,1032
95,1032
95,1032
95,1033
94,1032
93,1032
93,1032
93,1033
92,1033
92,1033
92,1033
91,1032
91,1031
91,1031
1792,95
1792,95
1792,94
1793,94
1792,94
1793,93
1794,92
1795,92
1796,92
1797,92
1797,90
1798,90
1799,89
1800,87
1800,86
1801,84
1802,80
1803,79
1802,77
1802,77
1802,76
1802,76
1802,76
1802,75
1802,75
1803,75
1803,75
1804,75
1805,75
1806,74
1808,74
1809,74
1810,74
1810,74
1809,75
1809,75
1810,75
1810,76
1810,76
1811,76
1811,75
1811,75
1810,75
1810,75
1809,76
1809,76
1808,76
1808,76
1807,77
1808,76
1808,75
1808,74
1809,73
1810,73
1810,72
1809,72
1810,71
1811,71
1813,71
1813,70
1815,69
1815,69
1815,67
1816,67
1817,66
1817,65
1817,64
1817,64
1817,64
1817,62
1817,61
1817,60
1817,59
1817,59
1817,59
1817,59
1816,60
1815,62
1815,62
1814,63
1814,63
1814,64
1814,63
1813,63
1811,63
1810,63
1811,63
1811,62
1811,63
1811,63
1811,63
1811,63
1810,63
1810,63
1811,62
1811,62
1811,62
1810,62
1810,62
1810,62
1810,62
1809,61
1810,61
1810,62
1810,62
1810,62
1811,62
1811,63
1811,63
1811,63
1811,64
1812,65
1812,66
1812,66
1812,67
1812,67
1812,67
1811,68
1812,68
1812,69
1812,69
1812,70
1812,70
1812,70
1812,70
1812,69
1811,69
1811,69
1810,69
1810,69
1810,70
1809,70
1809,70
1809,70
1809,71
1808,71
1808,72
1807,73
1806,74
1805,74
1806,73
1807,72
1808,71
1808,71
1809,70
1809,69
1809,68
1810,67
1810,66
1811,65
1833,1023
1832,1024
1831,1024
1830,1023
1831,1022
1831,1021
1831,1021
1830,1020
1828,1019
1828,1019
1827,1019
1827,1019
1826,1018
1825,1018
1823,1018
1823,1018
1823,1018
1823,1019
1823,1019
1824,1020
1823,1020
