x,y
97,48
97,49
98,49
98,49
98,50
98,51
98,50
98,51
97,49
96,50
95,50
94,50
94,51
94,50
94,50
94,50
93,51
93,51
91,52
90,51
89,50
88,48
87,48
87,48
87,47
87,47
86,47
86,46
86,46
88,44
88,43
88,42
89,39
90,39
90,39
90,39
91,39
91,39
91,39
91,40
91,39
92,41
92,43
92,45
92,45
92,46
93,46
93,45
93,45
92,44
92,43
92,43
92,43
92,45
91,44
91,45
91,47
92,48
97,54
97,54
97,54
86,90
109,95
110,90
108,81
108,76
109,71
109,69
109,66
110,61
110,60
108,58
107,57
104,55
102,56
100,55
94,52
92,51
88,51
87,51
85,49
84,49
84,49
86,47
87,45
90,43
93,40
93,40
96,38
96,38
96,40
97,38
97,38
95,37
94,38
93,40
93,40
93,40
93,40
93,40
93,40
94,38
94,38
95,38
95,38
96,37
96,36
95,37
91,36
89,35
88,34
87,33
85,34
83,36
83,36
83,37
82,37
82,38
83,37
84,37
87,38
90,38
90,38
93,38
93,38
93,40
94,42
94,42
95,43
95,43
94,43
94,42
94,42
95,43
94,43
94,43
94,42
94,42
95,42
94,42
95,42
95,41
95,41
96,41
96,41
95,42
94,43
94,44
94,45
96,45
57,1011
58,1012
59,1012
59,1012
60,1013
61,1014
62,1014
62,1013
61,1013
61,1015
59,1015
58,1015
58,1015
57,1014
57,1014
56,1013
58,1010
58,1009
58,1008
58,1007
57,1006
57,1005
56,1005
56,1004
56,1003
56,1000
58,1000
59,1000
59,1001
59,1003
58,1002
58,1002
57,1002
57,1001
57,1002
56,1003
54,1006
54,1007
52,1008
50,1007
50,1007
50,1006
50,1007
52,1007
52,1008
51,1008
51,1007
51,1007
50,1005
50,1005
47,1004
45,1004
44,1004
45,1004
48,1002
51,1000
54,999
58,998
59,998
61,999
63,1000
63,1000
61,999
58,999
57,1000
56,1001
56,1001
54,1002
54,1003
54,1005
55,1004
55,1003
56,1003
56,1002
57,1000
58,999
58,999
58,998
57,996
57,996
57,996
56,998
57,999
59,1001
60,1000
61,1002
62,1003
61,1002
61,1002
61,1001
62,1002
61,1002
60,1002
59,1001
60,1000
60,1000
60,1000
60,1001
60,1001
59,1002
58,1002
56,1003
56,1004
55,1005
55,1005
53,1004
52,1004
52,1005
51,1006
51,1006
50,1006
50,1007
51,1007
51,1008
51,1008
51,1008
51,1008
52,1008
53,1007
53,1006
53,1004
54,1005
55,1005
54,1005
54,1005
54,1006
54,1007
54,1007
53,1007
52,1007
52,1006
53,1005
53,1006
54,1005
54,1006
56,1008
56,1009
58,1010
59,1009
59,1009
59,1009
59,1010
59,1010
58,1011
58,1011
58,1012
58,1012
57,1011
57,1011
58,1011
1799,61
1803,60
1806,58
1807,56
1812,55
1813,54
1816,51
1818,50
1821,49
1822,48
1822,47
1822,47
1822,46
1822,47
1822,47
1822,47
1823,46
1824,46
1824,46
1823,45
1822,45
1823,46
1823,45
1823,45
1823,44
1823,44
1824,44
1824,44
1824,42
1822,40
1822,41
1821,42
1820,43
1819,43
1819,43
1820,43
1820,44
1820,45
1821,45
1822,45
1822,45
1822,44
1821,44
1821,44
1822,44
1822,43
1822,42
1822,42
1823,41
1823,41
1822,41
1821,42
1820,42
1818,43
1818,43
1818,46
1818,46
1816,46
1815,46
1814,46
1813,47
1812,47
1812,47
1812,48
1812,48
1814,46
1815,46
1816,45
1816,44
1817,44
1821,42
1821,42
1821,42
1821,42
1820,43
1818,43
1818,44
1818,46
1818,46
1818,46
1818,45
1819,46
1819,47
1819,47
1819,46
1819,46
1819,46
1820,46
1820,46
1821,46
1820,48
1820,48
1819,50
1820,50
1820,50
1820,49
1820,48
1820,47
1820,46
1822,45
1823,45
1823,45
1824,45
1825,44
1825,44
1826,43
1826,43
1826,43
1825,43
1825,43
1826,45
1826,45
1827,45
1827,45
1827,46
1827,45
1827,45
1827,45
1826,44
1825,44
1824,43
1824,43
1824,43
1824,43
1825,44
1826,45
1827,45
1828,44
1828,44
1828,45
1827,45
1826,45
1826,44
1825,44
1825,45
1822,46
1822,46
1822,46
1822,48
1821,48
1821,47
1821,47
1820,48
1820,48
1820,48
1820,50
1820,50
1818,51
1817,51
1816,52
1839,1005
1839,1004
1840,1002
1843,1001
1843,1001
1845,999
1844,1001
1844,1000
1843,999
1844,999
1846,997
1846,997
1847,996
1847,996
1846,994
1844,994
1843,994
1842,994
1842,995
1842,995
1842,996
1842,997
1842,997
1844,996
1845,996
1845,996
1845,997
1845,997
1845,998
1846,998
1846,997
1846,997
1846,996
1846,996
1846,995
1847,996
1847,996
1848,997
1849,999
1848,1001
1849,1002
1850,1001
1852,1001
1852,1000
1851,1002
1851,1004
1851,1004
1851,1004
1850,1005
1850,1007
1848,1009
1847,1010
1843,1010
1843,1010
1845,1012
1844,1013
1843,1013
1842,1012
1841,1011
1841,1010
1841,1010
1840,1007
1841,1006
1842,1006
1842,1005
1843,1004
1844,1003
1844,1003
1844,1003
1845,1003
1845,1004
1846,1005
1847,1005
1848,1006
1848,1008
1848,1008
1848,1009
1849,1010
1848,1011
1848,1012
1848,1012
1848,1010
1848,1010
1847,1010
1844,1010
1843,1011
1844,1013
1845,1013
1845,1012
1845,1011
1844,1010
1844,1011
1844,1011
1842,1011
1842,1013
1843,1013
1844,1012
1844,1011
1844,1009
1846,1007
1846,1006
1847,1006
1847,1006
1847,1005
1848,1002
1848,1002
1849,1000
1849,1000
1846,1002
1845,1002
1846,1003
1844,1004
1843,1003
1843,1000
1844,999
1845,998
1845,999
1847,1000
1848,1001
1848,1001
1849,1001
1849,1002
1850,1002
1851,1002
1852,1002
1853,1000
1854,1001
1854,1003
1854,1004
1852,1003
1852,1004
1852,1004
1852,1006
1852,1006
1853,1008
1852,1009
1852,1008
1852,1009
1854,1009
1855,1009
1856,1009
1857,1010
1856,1008
1856,1008
1854,1008
1852,1008
1851,1008
1850,1008
1850,1008
1849,1009
