x,y
108,92
108,92
107,92
106,92
106,92
105,91
105,91
104,89
104,89
104,88
103,88
103,87
103,86
102,86
102,85
101,85
100,85
100,86
101,86
101,86
100,86
99,87
99,87
99,87
99,86
99,86
99,86
99,85
99,85
99,85
99,85
99,85
98,85
98,85
98,84
98,84
97,84
97,82
96,82
96,82
95,82
94,82
94,82
93,81
93,81
93,81
93,81
93,81
93,81
94,81
95,81
95,81
95,81
95,81
95,81
95,82
95,82
95,83
95,83
96,83
95,83
95,82
95,82
95,82
95,83
94,83
94,83
95,83
95,83
94,84
94,84
94,85
94,85
94,86
94,86
94,87
94,87
94,88
95,89
95,89
95,89
95,90
96,90
97,91
99,91
100,91
101,91
101,92
101,92
102,93
102,93
102,93
102,93
102,93
103,93
103,93
103,93
103,93
103,94
103,94
103,95
104,96
104,97
105,98
106,99
106,99
105,99
106,100
106,101
106,102
105,103
105,103
106,103
106,104
106,104
107,105
107,105
106,105
107,105
108,105
108,105
108,105
108,106
109,106
109,105
109,105
109,105
109,106
108,106
109,105
110,105
110,106
110,106
110,106
110,107
111,107
111,107
111,108
111,109
110,109
110,109
110,109
110,109
111,109
111,109
111,109
112,109
112,110
113,110
114,110
80,1021
78,1022
77,1022
76,1021
74,1018
74,1017
73,1016
72,1016
72,1015
72,1014
72,1014
71,1014
70,1013
69,1013
69,1013
68,1012
68,1012
68,1012
68,1012
68,1012
68,1014
68,1013
68,1013
68,1014
68,1015
68,1014
69,1013
70,1014
70,1015
69,1016
69,1016
69,1016
70,1012
71,1012
72,1011
75,1010
75,1009
77,1010
78,1010
79,1009
80,1008
81,1008
82,1007
83,1006
84,1006
84,1006
86,1005
87,1005
88,1005
87,1004
87,1004
86,1004
87,1005
87,1005
88,1006
89,1005
89,1005
90,1004
90,1005
92,1005
92,1005
93,1006
94,1006
94,1006
94,1007
94,1008
95,1009
95,1010
95,1011
94,1012
95,1013
96,1012
97,1012
97,1011
97,1011
97,1012
96,1013
96,1013
96,1013
96,1013
96,1013
96,1014
95,1015
95,1015
94,1015
94,1015
94,1015
94,1015
93,1016
94,1017
94,1017
93,1017
93,1017
93,1017
94,1017
94,1017
95,1017
96,1017
96,1017
96,1018
97,1018
97,1018
96,1019
97,1020
98,1020
98,1021
98,1021
99,1021
98,1021
98,1021
98,1020
98,1021
98,1020
97,1018
97,1017
97,1015
97,1012
97,1011
96,1010
96,1009
96,1009
95,1008
95,1008
95,1007
96,1006
96,1005
95,1005
96,1006
95,1007
94,1007
94,1008
94,1008
93,1007
93,1007
93,1007
94,1007
94,1007
94,1007
94,1008
94,1008
94,1009
94,1009
94,1008
94,1008
94,1008
94,1008
93,1009
93,1009
92,1009
92,1009
1792,93
1792,91
1793,91
1793,90
1793,89
1794,87
1796,85
1797,85
1797,85
1798,84
1798,83
1798,83
1799,82
1800,82
1800,83
1801,83
1801,83
1802,83
1802,82
1802,82
1803,82
1803,82
1804,82
1804,81
1804,81
1804,81
1803,81
1804,82
1804,82
1804,82
1804,82
1804,82
1803,81
1802,80
1801,80
1802,80
1802,80
1802,79
1801,77
1802,75
1802,74
1803,73
1804,72
1804,71
1803,70
1803,68
1803,68
1803,66
1803,66
1803,65
1804,65
1804,64
1803,64
1804,64
1804,64
1805,63
1805,62
1805,62
1805,63
1805,63
1805,63
1805,64
1805,64
1804,64
1804,64
1803,65
1802,66
1802,67
1802,67
1802,67
1802,68
1802,68
1802,68
1802,70
1802,71
1801,71
1801,73
1801,73
1800,74
1801,74
1801,74
1801,73
1802,72
1802,71
1802,71
1801,71
1801,71
1800,71
1800,71
1799,71
1799,71
1799,71
1798,71
1799,71
1799,71
1799,71
1799,71
1799,71
1799,72
1798,73
1798,73
1798,73
1798,73
1798,73
1797,73
1797,73
1797,72
1797,71
1796,71
1796,72
1796,72
1796,72
1794,73
1794,73
1795,73
1794,74
1794,74
1794,74
1793,74
1792,74
1792,73
1792,73
1792,73
1792,73
1791,73
1791,74
1791,74
1791,74
1791,74
1791,75
1791,76
1791,77
1791,78
1791,78
1791,79
1791,80
1792,80
1791,80
1791,81
1792,81
1791,80
1791,80
1791,80
1791,80
1791,80
1790,80
1790,80
1790,80
1790,81
1790,81
1814,1007
1815,1007
1817,1006
1817,1005
1818,1004
1818,1002
1817,1001
1817,1000
1817,1000
1817,1000
1816,1000
1815,1000
1815,1001
1814,1002
1813,1002
1814,1002
1813,1001
1813,1001
1813,1000
1813,1000
1813,1000
1813,1000
1812,1001
1811,1001
1811,1001
1811,1002
1811,1003
1812,1004
1812,1005
1812,1006
1813,1006
1813,1006
1812,1006
1811,1005
1811,1005
1810,1005
1809,1005
1809,1005
1810,1005
1809,1004
1809,1004
1809,1004
1809,1004
1808,1004
1808,1004
1807,1005
1807,1005
1807,1006
1808,1006
1808,1006
1808,1006
1809,1006
1811,1006
1811,1006
1812,1006
1812,1005
1813,1004
1813,1004
1813,1004
1814,1004
1814,1004
1814,1004
1813,1003
1813,1003
1813,1003
1814,1002
1814,1002
1814,1002
1814,1002
1814,1002
1813,1003
1812,1003
1813,1004
1813,1005
1813,1005
1814,1006
1815,1006
1815,1006
1815,1006
1815,1006
1816,1006
1816,1005
1816,1004
1815,1004
1816,1004
1817,1004
1817,1004
1818,1004
1818,1004
1817,1004
1816,1004
1815,1004
1815,1004
1815,1005
1815,1005
1815,1006
1815,1006
1814,1006
1814,1005
1814,1005
1814,1006
1814,1006
1813,1006
1813,1006
1813,1007
1811,1007
1812,1007
1812,1006
1812,1007
1812,1007
1812,1007
1812,1006
1812,1006
1810,1005
1810,1005
1809,1003
1808,1003
1808,1003
1808,1004
1808,1005
1808,1006
1808,1007
1807,1010
1808,1010
1808,1011
1808,1012
1808,1012
1808,1012
1808,1011
1808,1011
1806,1009
1806,1008
1806,1007
1805,1007
1805,1007
1805,1006
1805,1006
1805,1006
1804,1006
1804,1006
1803,1006
1803,1006
1803,1006
1802,1007
1801,1008
1800,1008
1800,1008
1800,1009
1800,1009
1801,1009
959,537
958,537
958,536
958,534
958,533
957,533
957,533
956,533
956,533
956,534
955,535
955,535
954,535
954,534
954,534
955,532
955,530
956,529
956,527
956,524
956,521
955,521
956,520
956,520
956,520
956,520
956,520
955,520
955,520
956,520
956,520
956,520
956,520
956,520
956,521
956,521
956,521
956,520
956,520
957,521
956,521
956,522
957,521
956,520
956,520
956,520
957,520
957,521
957,521
958,522
959,523
958,526
957,526
957,525
957,524
957,524
956,524
956,524
956,524
956,525
955,524
955,524
955,524
955,526
955,526
955,526
955,526
955,526
955,528
955,528
955,528
955,527
955,528
955,529
955,529
955,529
956,529
956,529
956,530
956,530
955,530
955,530
955,530
955,530
955,530
954,530
954,530
955,529
955,528
956,527
956,526
956,526
955,526
954,525
955,525
955,525
955,525
956,526
956,526
956,525
955,525
956,526
955,527
954,528
954,529
954,530
954,530
954,531
954,532
953,532
954,532
953,531
953,531
953,531
952,531
952,532
952,532
952,532
952,531
952,531
953,531
953,530
953,530
953,530
953,531
953,531
953,531
953,531
954,531
954,531
954,531
955,532
955,532
956,532
956,531
957,531
956,531
956,531
956,530
955,531
955,531
955,531
955,531
954,530
954,530
954,531
954,531
954,531
954,532
955,533
471,542
471,542
473,541
474,540
476,539
477,538
478,537
478,537
478,538
478,539
478,540
479,540
479,540
480,540
480,541
480,541
480,541
480,541
482,541
483,542
483,542
483,542
483,542
483,542
484,542
484,541
483,542
483,542
483,542
483,542
483,542
482,542
481,541
481,541
481,540
481,539
480,538
480,538
479,537
479,536
478,536
478,535
477,536
477,536
476,536
475,536
475,536
475,536
474,536
474,537
474,537
475,537
475,537
476,537
476,536
476,537
477,538
477,538
477,539
479,538
479,538
479,538
479,539
479,538
479,539
479,539
479,539
479,539
480,539
479,539
480,540
479,539
480,539
481,538
481,537
482,537
483,536
483,537
484,538
483,538
484,539
485,539
485,539
485,540
485,541
485,542
486,543
486,543
486,544
487,545
487,545
487,545
488,544
487,544
487,544
487,545
487,545
488,545
488,544
488,543
487,542
486,541
486,541
486,540
486,541
486,541
486,542
486,542
486,542
486,542
486,542
486,542
486,541
486,541
486,541
486,541
486,541
486,542
486,543
486,544
485,544
485,543
484,543
484,543
484,544
484,545
484,546
483,547
483,547
483,547
482,546
482,546
481,546
481,546
481,546
480,545
479,544
479,544
479,543
478,543
478,542
477,542
477,542
477,542
477,542
477,542
477,542
477,543
477,544
477,544
955,279
955,279
956,280
956,281
956,281
956,281
956,281
957,281
957,281
957,281
957,282
957,282
957,282
957,282
957,282
958,284
958,284
958,284
958,284
958,283
958,283
958,284
959,283
959,283
959,282
959,282
960,282
960,282
960,282
960,282
961,282
961,281
961,281
961,281
961,280
961,279
961,278
962,277
963,277
963,277
963,277
963,277
963,277
963,277
963,278
963,278
963,278
963,278
962,277
962,277
962,277
961,277
960,277
959,277
959,277
959,276
958,275
958,275
957,274
957,274
957,274
956,274
956,274
956,274
955,274
955,275
955,275
954,275
954,275
954,275
954,275
955,275
955,276
954,276
954,276
954,276
954,277
954,277
954,277
953,276
953,276
955,275
957,274
958,274
958,274
959,274
960,273
961,273
961,273
962,273
962,272
961,272
961,272
961,271
961,271
961,271
961,271
961,271
961,270
962,270
962,270
962,271
961,271
961,271
961,271
960,272
961,272
961,272
961,272
961,272
961,272
961,272
961,271
961,271
961,271
960,271
960,271
960,270
960,270
961,271
961,270
961,270
961,270
961,270
960,270
960,270
960,270
960,270
960,270
960,270
959,271
959,271
959,272
959,271
959,271
960,271
960,271
960,271
960,271
960,271
960,271
960,271
960,271
960,272
959,272
959,273
959,274
959,274
959,273
959,273
1435,522
1435,522
1434,520
1434,519
1434,519
1435,519
1435,519
1435,519
1435,518
1435,517
1435,517
1435,517
1435,517
1435,517
1434,517
1435,517
1435,517
1435,516
1435,517
1435,517
1436,518
1436,517
1436,517
1437,517
1437,517
1437,517
1437,517
1437,517
1436,517
1436,518
1436,518
1436,518
1435,516
1435,517
1434,517
1435,518
1435,518
1436,518
1437,518
1440,518
1440,518
1440,518
1440,518
1441,518
1441,518
1442,518
1443,518
1444,517
1444,518
1444,518
1444,517
1444,517
1444,517
1444,518
1444,518
1444,518
1444,518
1443,518
1443,518
1443,518
1443,518
1444,518
1445,518
1445,519
1445,519
1445,519
1445,520
1445,520
1445,521
1445,522
1446,522
1446,521
1446,521
1445,521
1445,521
1444,522
1444,522
1444,523
1444,523
1444,522
1445,523
1445,522
1445,523
1445,523
1445,523
1444,523
1442,523
1441,524
1441,523
1440,523
1438,523
1438,523
1437,522
1437,522
1436,521
1436,519
1435,518
1435,518
1435,518
1435,517
1434,517
1434,517
1433,518
1433,518
1432,519
1432,519
1431,519
1431,519
1431,520
1431,520
1431,521
1431,522
1431,522
1433,523
1436,524
1436,525
1436,525
1436,525
1437,525
1438,525
1439,525
1440,525
1441,525
1442,525
1442,525
1443,523
1443,522
1442,522
1442,522
1442,522
1443,522
1443,522
1443,522
1443,522
1444,522
1444,522
1444,522
1444,522
1444,523
1445,524
1446,525
1446,525
1446,525
1446,525
1446,524
1445,523
1446,524
1446,524
1446,524
1447,524
949,795
948,795
948,794
950,793
950,792
949,791
949,791
948,792
948,793
948,794
947,795
947,795
946,798
948,798
949,797
953,796
955,794
956,794
958,794
958,794
960,794
960,795
960,794
959,794
959,795
960,795
960,796
962,795
961,794
