x,y
127,86
128,87
129,87
130,87
130,86
129,87
129,87
128,90
128,89
128,87
128,86
127,87
127,88
125,88
125,89
125,88
125,88
125,91
125,90
125,90
124,89
124,87
124,87
123,87
122,87
122,86
122,85
122,85
122,85
123,85
124,87
124,87
125,86
125,86
124,87
123,87
122,87
120,87
120,87
120,87
119,88
119,88
117,89
118,90
119,91
118,93
118,94
119,95
119,95
119,95
120,97
121,98
120,98
121,97
121,96
122,96
120,95
120,92
120,92
120,92
120,91
121,91
122,92
122,92
122,92
121,92
121,93
122,94
123,96
122,97
123,98
122,99
123,100
123,101
123,100
123,102
123,103
124,103
124,104
125,103
125,103
125,103
123,104
122,104
123,105
122,105
121,106
121,107
121,108
121,110
121,109
121,107
120,107
120,107
119,107
118,107
116,104
114,103
114,101
114,101
113,102
112,103
112,103
113,102
113,101
112,100
112,100
112,101
112,101
114,103
114,104
112,105
113,105
114,108
114,108
113,108
113,108
113,109
114,111
113,110
113,111
113,112
114,112
114,111
115,111
115,111
115,111
115,112
116,114
116,113
117,113
117,113
117,112
117,111
117,111
117,110
117,109
117,108
117,108
118,108
118,108
118,109
118,111
118,111
117,112
116,112
115,112
115,115
115,116
115,116
59,1031
59,1029
58,1028
57,1026
57,1024
58,1026
59,1027
59,1027
59,1026
59,1025
58,1024
58,1023
57,1023
56,1023
55,1023
54,1023
54,1023
54,1023
54,1024
55,1024
56,1023
58,1022
59,1020
60,1020
60,1020
60,1018
60,1018
59,1017
59,1015
57,1015
57,1016
56,1016
55,1016
56,1018
56,1017
58,1016
58,1016
57,1016
56,1019
56,1019
56,1020
55,1020
54,1020
53,1020
52,1021
50,1021
49,1022
49,1021
50,1021
48,1021
50,1022
51,1022
50,1023
50,1023
50,1023
51,1023
49,1022
50,1022
50,1022
49,1019
48,1017
47,1017
46,1016
45,1016
45,1015
45,1013
46,1011
47,1010
48,1010
46,1009
46,1009
47,1009
47,1009
48,1011
46,1012
47,1012
48,1014
49,1016
51,1016
52,1016
56,1015
57,1015
57,1016
57,1016
57,1016
57,1016
57,1016
56,1016
56,1016
57,1017
58,1020
59,1021
60,1021
60,1020
60,1020
60,1020
60,1020
58,1019
56,1017
55,1017
55,1017
54,1017
55,1018
55,1018
55,1018
57,1019
58,1019
59,1020
59,1019
59,1019
58,1018
57,1017
55,1016
55,1015
54,1014
55,1016
55,1017
55,1020
56,1021
58,1018
59,1015
59,1015
60,1012
61,1012
60,1013
60,1014
58,1012
58,1012
57,1012
55,1012
55,1011
55,1011
56,1012
56,1012
57,1011
57,1011
58,1011
58,1013
58,1014
58,1014
58,1013
58,1013
59,1013
58,1014
58,1014
59,1014
60,1013
61,1014
61,1014
60,1013
1809,85
1811,79
1811,77
1815,77
1816,76
1816,76
1817,73
1817,71
1818,69
1818,68
1818,68
1819,67
1818,67
1819,67
1819,66
1819,66
1817,64
1817,64
1817,63
1817,62
1816,61
1816,60
1815,60
1815,60
1817,60
1817,59
1818,58
1818,58
1819,57
1818,57
1818,56
1817,55
1817,56
1818,55
1818,53
1819,52
1820,47
1821,41
1821,42
1819,41
1818,40
1818,39
1819,37
1819,37
1819,36
1820,36
1820,37
1820,38
1820,38
1821,39
1821,40
1822,40
1822,40
1823,40
1823,40
1822,39
1823,39
1823,38
1823,38
1825,35
1825,35
1826,35
1827,34
1827,34
1824,31
1823,31
1823,31
1826,30
1826,31
1826,31
1826,34
1826,33
1825,32
1825,33
1824,36
1822,36
1823,37
1823,38
1823,39
1822,38
1821,37
1820,39
1819,40
1817,41
1817,42
1817,44
1817,47
1816,50
1815,53
1816,54
1814,55
1814,55
1814,55
1814,54
1814,53
1814,53
1813,54
1814,53
1813,52
1812,51
1812,52
1812,51
1812,51
1813,51
1813,53
1813,53
1812,53
1812,53
1812,53
1812,54
1813,55
1814,55
1816,53
1816,53
1817,53
1817,53
1816,54
1816,54
1817,53
1816,53
1816,53
1817,53
1816,55
1815,57
1815,57
1815,57
1816,57
1816,57
1817,57
1817,58
1817,58
1816,58
1816,58
1815,57
1814,57
1814,56
1814,56
1813,56
1813,57
1813,57
1812,59
1812,58
1811,58
1812,58
1811,58
1811,60
1811,60
1811,61
1811,61
1812,64
1865,998
1866,994
1867,993
1868,990
1870,987
1870,986
1871,986
1871,987
1873,987
1873,987
1872,985
1871,986
1871,986
1870,985
1870,985
1871,986
1871,987
1873,987
1874,986
1873,986
1873,986
1872,986
1872,989
1872,989
1870,989
1871,990
1871,990
1869,992
1868,992
1866,991
1865,990
1866,990
1865,990
1865,990
1866,990
1867,989
1867,989
1868,991
1868,991
1867,992
1867,992
1866,993
1866,995
1866,995
1867,992
1866,991
1864,986
1863,986
1863,987
1864,986
1864,985
1865,985
1864,983
1864,983
1864,984
1864,984
1864,984
1864,986
1863,987
1862,989
1861,991
1861,990
1860,991
1859,991
1858,992
1858,992
1860,994
1864,996
1865,997
1867,998
1868,998
1868,997
1866,998
1866,998
1866,999
1867,998
1867,999
1867,1000
1866,1000
1865,1000
1864,1001
1865,1000
1867,1001
1868,1001
1869,1001
1868,1002
1867,1001
1868,1001
1868,1002
1868,1004
1867,1004
1868,1002
1865,1000
1864,1000
1862,998
1863,998
1863,997
1863,997
1864,996
1865,995
1865,995
1865,994
1863,993
1863,992
1863,991
1863,989
1863,988
1864,989
1864,988
1865,987
1864,987
1863,987
1864,988
1864,988
1865,989
1865,989
1864,989
1862,987
1862,988
1862,989
1861,988
1861,988
1859,990
1857,990
1856,990
1855,989
1854,988
1855,987
1856,986
1858,985
1860,985
1860,985
1860,985
1859,984
1859,986
1859,984
1859,984
1859,984
1859,983
1858,982
1858,983
1857,983
1856,986
1856,987
1856,987
1856,989
1856,990
1855,990
1854,991
1855,990
975,520
974,517
973,517
971,515
971,513
971,513
971,513
970,513
971,513
972,514
973,514
973,514
973,514
973,513
973,512
973,510
973,512
974,511
974,511
973,511
972,511
972,513
972,513
971,512
971,511
972,508
972,509
971,508
971,508
971,509
970,512
969,513
970,513
971,512
971,510
969,508
969,508
968,508
968,508
968,511
970,512
972,512
974,512
973,513
974,514
976,514
978,514
981,516
983,516
983,516
983,519
983,520
983,519
979,517
979,517
978,513
977,513
976,511
975,511
975,512
975,512
975,513
975,515
975,515
974,516
973,515
973,515
972,515
972,515
971,515
970,514
970,514
970,513
971,513
972,513
973,512
973,512
974,512
974,512
971,513
969,514
969,514
969,516
968,517
968,517
968,517
969,518
968,518
967,518
965,519
965,519
964,519
962,519
962,518
963,518
963,519
962,520
961,521
961,521
964,521
965,520
967,518
968,518
969,516
970,515
971,515
972,516
971,517
972,518
973,520
975,519
976,518
975,517
974,517
974,519
974,521
974,522
974,521
975,521
975,521
975,521
975,521
975,521
974,522
975,522
977,522
978,522
979,523
979,523
979,523
977,522
976,520
976,519
974,518
975,517
975,519
974,520
974,520
973,521
973,522
973,523
973,523
975,523
975,522
974,522
972,522
971,521
972,522
973,522
971,524
471,520
471,521
469,522
470,522
474,520
476,518
477,518
478,518
478,518
479,517
479,517
482,519
485,521
486,522
486,523
486,523
484,522
481,523
480,524
477,525
477,524
476,522
475,521
475,520
473,521
472,522
472,521
472,519
472,519
472,519
471,520
470,521
469,522
469,521
470,520
470,520
471,521
471,522
471,522
471,520
471,519
472,518
472,517
472,516
471,516
471,515
472,516
472,516
472,515
471,516
471,516
471,515
471,515
470,514
470,510
471,508
472,508
472,508
472,507
472,504
473,504
473,505
473,505
472,506
471,506
470,506
470,507
470,507
470,506
470,505
470,504
470,504
471,505
471,505
471,507
471,508
471,509
472,510
472,511
471,511
472,512
472,512
471,510
471,511
473,512
473,512
473,513
473,514
472,516
474,517
474,517
474,518
475,520
476,520
476,518
476,517
475,515
473,517
474,517
475,517
475,517
476,518
478,518
479,518
479,519
478,520
478,520
478,519
477,520
478,522
477,524
477,524
477,525
477,524
477,527
477,529
478,530
476,530
476,530
476,532
477,532
477,533
477,535
478,535
478,535
478,536
478,536
478,535
480,536
480,536
479,537
478,537
477,537
478,537
478,537
478,535
478,535
478,538
479,538
481,539
482,540
482,540
481,538
481,537
480,536
479,536
479,536
478,534
477,534
475,534
968,247
970,243
971,244
969,246
970,245
971,243
972,244
972,246
972,247
972,246
972,248
972,247
973,246
971,246
971,246
971,248
970,247
970,247
969,247
970,246
970,244
969,244
969,243
970,244
970,244
969,245
969,246
970,246
970,246
972,244
972,241
972,241
974,243
976,243
976,244
977,244
976,243
976,243
976,242
976,243
976,242
975,241
973,240
973,240
972,242
973,242
973,241
972,243
972,243
972,242
973,242
974,243
974,243
975,242
974,241
974,240
974,239
975,239
976,239
977,242
978,243
978,244
978,244
977,244
976,245
977,246
977,248
976,248
977,249
977,250
977,251
977,252
976,253
976,252
974,252
975,252
975,253
975,252
974,253
974,254
974,253
973,253
974,253
974,253
974,253
974,254
974,255
974,255
974,255
974,255
972,255
972,255
972,255
971,256
969,256
968,256
969,253
969,253
969,252
969,250
969,247
969,245
970,244
971,244
972,244
972,244
971,245
970,245
970,248
970,249
969,250
970,250
969,250
969,249
969,247
969,247
968,247
969,247
969,247
969,247
968,247
967,246
967,245
966,244
966,246
965,246
966,246
966,246
968,245
969,244
969,244
968,245
967,245
967,245
966,246
966,246
966,246
966,246
966,246
968,245
968,243
967,243
968,244
970,245
969,246
969,246
969,247
970,248
972,247
973,247
1461,492
1463,492
1462,490
1462,488
1462,488
1462,488
1462,488
1461,486
1460,484
1461,484
1462,485
1464,483
1465,482
1465,482
1465,480
1463,478
1463,479
1462,477
1461,478
1460,481
1460,481
1460,482
1461,482
1462,481
1462,482
1462,485
1462,485
1462,486
1462,487
1462,488
1463,489
1461,491
1461,492
1461,491
1460,490
1459,490
1459,491
1459,491
1459,489
1457,488
1457,488
1456,489
1456,490
1455,491
1453,490
1452,490
1453,491
1454,491
1454,491
1454,491
1456,490
1459,490
1460,490
1460,489
1460,491
1461,491
1462,492
1460,493
1461,495
1461,497
1461,497
1461,496
1461,498
1462,498
1462,497
1463,500
1462,502
1462,503
1459,504
1458,504
1459,502
1459,502
1460,499
1460,497
1460,496
1460,495
1461,495
1461,495
1460,493
1461,494
1461,495
1461,495
1462,495
1460,493
1460,493
1460,494
1460,494
1460,495
1460,495
1459,494
1459,493
1458,493
1458,494
1458,495
1458,496
1457,497
1457,497
1458,499
1457,499
1456,499
1456,499
1456,499
1455,500
1454,499
1454,499
1454,500
1453,501
1454,502
1455,502
1455,503
1455,504
1455,504
1453,503
1454,503
1456,503
1459,499
1460,498
1462,494
1463,492
1463,491
1464,491
1464,492
1464,493
1465,494
1465,494
1463,494
1464,494
1464,494
1465,496
1466,497
1466,498
1464,498
1464,498
1464,500
1464,500
1463,502
1462,503
1461,503
1461,503
1461,504
1461,503
1462,504
1463,506
1463,506
1464,507
1465,508
1465,508
1465,506
1465,506
1465,505
974,770
972,770
972,770
972,769
972,768
973,767
971,767
971,768
970,768
968,769
968,768
968,768
968,769
968,768
968,767
968,767
969,767
972,768
974,768
978,767
980,766
982,767
982,765
982,765
984,765
984,765
984,766
984,765
984,765
983,767
982,766
982,765
981,765
980,765
978,768
980,769
979,769
978,768
978,766
979,763
978,762
979,762
980,760
979,760
981,761
981,762
982,762
980,765
980,765
978,764
978,764
979,764
980,765
980,766
978,767
977,767
977,767
978,764
978,763
980,762
980,763
982,764
980,767
980,767
980,766
979,767
979,767
979,768
979,768
979,769
979,770
978,771
978,771
979,769
980,771
980,772
980,772
981,771
980,771
977,772
977,771
976,772
976,772
976,772
976,772
975,773
975,774
975,775
974,775
975,778
975,778
975,780
977,781
978,780
976,781
976,781
976,784
977,786
977,786
978,787
978,787
976,788
976,788
976,787
977,788
976,789
977,788
977,788
978,787
978,787
978,788
978,789
977,790
976,789
976,789
976,791
976,792
975,792
973,793
974,794
975,793
976,793
978,791
978,791
978,791
977,790
977,790
976,791
977,791
976,792
975,792
976,792
976,792
975,793
974,793
972,793
971,792
969,790
969,790
969,790
971,788
971,788
972,788
970,790
971,790
971,791
970,793
969,793
969,793
969,794
