x,y
100,67
99,66
100,66
99,67
99,67
99,67
98,67
98,67
99,67
99,67
100,68
100,68
100,68
100,69
101,69
101,68
102,68
103,68
103,68
104,68
104,68
104,68
104,68
104,68
104,68
105,68
104,68
104,68
105,67
105,67
106,67
106,68
106,68
107,70
107,71
108,71
108,71
108,71
107,71
107,70
107,70
107,70
107,69
107,69
107,69
106,68
106,68
106,68
106,68
106,69
106,69
106,69
106,69
106,69
106,71
106,71
106,71
106,71
106,72
107,72
107,72
107,72
107,72
107,73
107,74
107,75
106,76
107,76
107,75
107,75
107,75
107,76
106,76
106,75
106,74
107,73
107,73
107,72
107,72
107,72
107,71
107,71
107,71
107,71
106,71
106,70
105,70
105,70
105,70
106,69
106,69
105,69
104,69
104,69
103,69
104,69
104,69
104,70
104,70
105,70
105,70
106,70
106,70
106,70
106,70
106,70
106,70
107,70
107,70
108,70
107,71
107,71
107,71
107,72
107,72
107,72
108,72
108,73
109,73
109,73
109,74
109,74
108,75
108,76
108,76
108,76
109,76
108,77
108,77
109,77
109,77
109,77
108,77
108,77
107,77
107,76
106,76
106,77
106,77
106,76
106,76
106,76
107,76
107,76
107,77
107,78
107,78
107,79
107,80
108,80
80,1023
81,1024
82,1025
83,1025
83,1025
85,1025
86,1026
86,1026
87,1026
88,1027
88,1027
89,1028
89,1028
89,1028
87,1028
88,1028
88,1028
88,1027
87,1027
87,1026
87,1026
87,1026
87,1027
87,1027
87,1026
87,1027
86,1026
84,1025
84,1024
85,1021
85,1020
86,1019
86,1018
87,1017
86,1017
86,1017
87,1018
87,1018
88,1018
88,1018
89,1018
88,1019
87,1020
87,1020
86,1021
87,1021
87,1021
86,1021
86,1021
86,1020
86,1020
87,1020
87,1020
87,1021
87,1021
87,1020
87,1021
88,1021
89,1021
89,1021
88,1021
89,1022
89,1021
89,1021
90,1021
91,1021
92,1021
92,1021
91,1021
91,1022
91,1022
91,1022
92,1021
93,1021
92,1021
93,1021
93,1021
94,1021
93,1022
92,1023
91,1023
90,1024
91,1024
91,1024
92,1024
94,1026
94,1026
94,1026
95,1025
97,1024
97,1024
97,1023
96,1024
96,1024
96,1024
95,1024
94,1023
95,1023
95,1024
96,1025
96,1025
95,1027
94,1028
93,1029
92,1027
92,1027
92,1026
92,1026
92,1024
92,1023
91,1023
91,1025
91,1025
92,1026
92,1026
94,1028
95,1028
95,1028
95,1028
95,1029
95,1029
95,1028
95,1029
95,1030
96,1029
97,1029
98,1028
98,1029
97,1030
97,1030
97,1030
98,1031
98,1031
97,1033
98,1033
97,1034
97,1033
96,1033
96,1034
96,1033
97,1033
97,1034
97,1035
98,1036
98,1036
99,1037
99,1037
99,1036
99,1036
100,1036
1776,117
1780,116
1781,115
1782,114
1782,113
1782,111
1783,110
1783,109
1783,106
1785,103
1786,99
1789,93
1789,92
1790,90
1791,89
1792,88
1793,86
1793,86
1794,85
1794,85
1796,85
1797,83
1798,82
1799,81
1800,80
1803,79
1806,79
1810,77
1812,76
1813,75
1815,73
1816,72
1818,70
1820,69
1820,68
1821,67
1818,67
1816,67
1814,67
1814,67
1820,67
1821,66
1824,67
1825,67
1829,66
1828,64
1825,62
1821,61
1819,61
1818,60
1817,60
1816,60
1814,60
1814,60
1814,60
1813,60
1813,60
1812,61
1812,62
1812,63
1812,64
1813,65
1814,65
1814,65
1815,65
1815,64
1816,64
1817,63
1817,63
1818,62
1818,62
1818,62
1819,62
1819,61
1820,60
1820,60
1820,60
1820,60
1820,60
1820,59
1820,59
1820,60
1820,60
1820,60
1820,60
1820,60
1820,60
1821,60
1821,60
1820,60
1821,60
1821,60
1822,60
1822,60
1823,60
1823,59
1823,59
1823,58
1824,57
1824,57
1825,57
1825,57
1825,57
1825,57
1825,57
1825,57
1825,57
1825,57
1825,57
1824,57
1824,58
1823,58
1823,58
1823,58
1823,57
1824,57
1824,57
1823,57
1823,57
1824,59
1825,59
1825,59
1824,59
1824,59
1825,59
1825,59
1825,59
1825,59
1825,60
1825,61
1825,61
1825,61
1825,60
1825,60
1825,61
1824,61
1824,62
1823,63
1823,64
1824,64
1823,65
1823,65
1821,65
1820,66
1820,65
1819,65
1819,65
1819,65
1820,65
1820,65
1841,1018
1840,1018
1840,1018
1839,1020
1840,1020
1838,1022
1838,1025
1837,1026
1836,1028
1836,1028
1836,1030
1836,1030
1835,1031
1834,1031
1832,1030
1831,1031
1829,1031
1829,1030
1828,1028
1827,1027
1827,1027
1828,1026
1829,1025
1830,1023
1831,1022
1831,1021
1831,1021
1831,1022
1831,1022
1830,1023
1829,1023
1827,1024
1826,1024
1824,1023
1821,1020
1820,1020
1817,1020
1817,1020
1818,1021
1818,1021
1821,1020
1822,1020
1823,1021
1825,1023
1826,1023
1827,1025
1827,1025
1827,1026
1829,1026
1829,1026
1829,1027
1828,1026
1828,1025
1829,1025
1829,1026
1829,1025
1830,1025
1830,1025
1830,1025
1829,1024
1828,1024
1828,1026
1827,1025
1826,1022
1825,1022
1826,1021
1826,1021
1826,1020
1825,1018
1824,1018
1823,1016
1821,1013
1821,1012
1820,1012
1821,1012
1822,1011
1824,1011
1823,1011
1822,1011
1823,1010
1823,1010
1822,1011
1823,1012
1823,1013
1823,1014
1824,1014
1825,1013
1826,1012
1826,1013
1828,1013
1828,1013
1830,1013
1830,1013
1829,1013
1828,1013
1827,1013
1827,1013
1826,1014
1825,1015
1826,1015
1826,1015
1826,1015
1826,1015
1826,1015
1826,1017
1826,1017
1826,1016
1826,1017
1826,1018
1826,1018
1826,1018
1826,1019
1826,1020
1826,1020
1825,1019
1824,1019
1823,1021
1823,1021
1823,1021
1823,1021
