x,y
122,94
121,94
122,93
123,95
124,96
124,95
125,94
125,94
124,97
124,97
124,98
124,98
123,96
124,95
124,95
124,97
124,98
124,99
121,99
119,98
120,98
120,99
121,99
122,99
123,98
125,97
124,97
125,98
126,100
126,101
126,106
128,107
130,110
133,111
133,111
133,112
131,112
128,111
127,110
126,109
125,110
125,110
125,111
125,110
125,110
126,108
127,109
129,109
129,110
128,110
128,111
128,111
128,111
128,109
127,108
127,109
128,109
128,109
127,109
128,109
128,109
128,110
128,110
128,111
127,109
127,109
126,109
126,110
126,111
125,111
125,111
125,110
125,110
125,108
126,107
126,107
127,108
127,109
128,110
128,110
127,110
126,110
126,110
126,111
126,111
126,111
126,111
125,110
125,108
125,109
125,109
125,108
127,111
128,112
129,111
130,111
130,113
128,115
127,114
127,114
127,114
128,113
129,114
130,116
129,117
129,116
129,115
130,117
130,120
130,119
130,117
130,116
130,115
131,115
130,112
132,110
131,109
132,109
133,109
132,108
131,109
130,109
128,110
128,109
128,109
129,108
129,107
128,107
127,107
127,107
128,106
128,105
130,104
130,104
129,103
128,102
127,101
126,102
125,103
124,103
124,103
125,103
126,103
125,102
124,101
123,100
123,100
123,100
124,102
124,102
82,1041
80,1041
79,1041
79,1041
78,1041
76,1044
76,1044
76,1040
78,1037
79,1037
80,1035
80,1035
81,1035
79,1035
78,1036
74,1034
71,1035
68,1032
67,1031
67,1031
69,1031
69,1031
66,1030
63,1032
62,1034
63,1035
63,1037
63,1037
62,1036
60,1036
59,1035
60,1036
62,1034
62,1033
66,1035
68,1034
69,1033
69,1032
66,1030
64,1030
63,1029
65,1024
69,1020
71,1018
71,1017
72,1018
74,1020
75,1019
75,1019
78,1016
79,1015
78,1015
77,1017
76,1018
77,1017
74,1018
71,1022
69,1023
68,1024
67,1023
66,1024
67,1028
69,1031
70,1032
72,1032
75,1032
75,1032
72,1031
74,1031
74,1031
71,1031
72,1031
74,1031
75,1030
75,1028
73,1029
72,1029
72,1027
72,1026
72,1028
68,1027
68,1027
69,1028
73,1029
73,1030
72,1033
72,1033
74,1032
75,1029
76,1029
78,1027
78,1027
75,1026
74,1027
72,1026
73,1026
74,1025
76,1023
77,1023
79,1021
80,1020
80,1019
81,1020
81,1020
81,1019
82,1019
82,1018
82,1017
82,1017
82,1021
83,1021
84,1021
84,1022
83,1024
83,1024
83,1024
85,1023
86,1022
87,1021
87,1023
85,1025
85,1026
84,1025
84,1024
84,1023
86,1023
86,1024
88,1025
89,1028
89,1029
90,1026
91,1026
91,1026
89,1027
90,1028
92,1030
88,1033
87,1034
87,1034
86,1034
89,1034
